time	V(vout)
3.649545246320783e-001	-6.028020e-001
3.650517245021520e-001	-6.025571e-001
3.651303728010090e-001	-6.023531e-001
3.651417866401820e-001	-6.023234e-001
3.651646143185279e-001	-6.022637e-001
3.651703212381144e-001	-6.022488e-001
3.651817350772874e-001	-6.022190e-001
3.651845885370806e-001	-6.022116e-001
3.651902954566672e-001	-6.021967e-001
3.652017092958401e-001	-6.021669e-001
3.652166947886384e-001	-6.021277e-001
3.652331819640133e-001	-6.020846e-001
3.652661175312088e-001	-6.019987e-001
3.653081113070201e-001	-6.019002e-001
3.653583693232874e-001	-6.018497e-001
3.654178343430258e-001	-6.020096e-001
3.655014001867856e-001	-6.027318e-001
3.656030231891947e-001	-6.042319e-001
3.657203928260581e-001	-6.063942e-001
3.658319419292773e-001	-6.083708e-001
3.659886155678510e-001	-6.105826e-001
3.660657484819914e-001	-6.113161e-001
3.661239930984291e-001	-6.116288e-001
3.661951159160073e-001	-6.118264e-001
3.662756280266264e-001	-6.118978e-001
3.663620207765402e-001	-6.118505e-001
3.664466277926202e-001	-6.117256e-001
3.665393996200082e-001	-6.115437e-001
3.666428090755574e-001	-6.113238e-001
3.667675205331767e-001	-6.110543e-001
3.669179567721327e-001	-6.107284e-001
3.670869648499124e-001	-6.103610e-001
3.672439606065244e-001	-6.100186e-001
3.674039906022624e-001	-6.096684e-001
3.675609699558818e-001	-6.093237e-001
3.677272808549922e-001	-6.089573e-001
3.678911928270928e-001	-6.085949e-001
3.680514946976156e-001	-6.082393e-001
3.682080393568391e-001	-6.078909e-001
3.683644877957736e-001	-6.075416e-001
3.685204478540119e-001	-6.071922e-001
3.686772992372076e-001	-6.068396e-001
3.688345587936110e-001	-6.064849e-001
3.689938600110139e-001	-6.061245e-001
3.691558619269947e-001	-6.057568e-001
3.693231361363367e-001	-6.053757e-001
3.694981331785070e-001	-6.049756e-001
3.696857173926693e-001	-6.045451e-001
3.698918394843877e-001	-6.040699e-001
3.701261670569465e-001	-6.035273e-001
3.704041934984854e-001	-6.028799e-001
3.707530400211318e-001	-6.020618e-001
3.712095563275054e-001	-6.009815e-001
3.718542290064106e-001	-5.994359e-001
3.728307915064106e-001	-5.970556e-001
3.738073540064106e-001	-5.946299e-001
3.746321278754708e-001	-5.925421e-001
3.752361994687035e-001	-5.909878e-001
3.756624282259694e-001	-5.898772e-001
3.759624159335426e-001	-5.890883e-001
3.761720088106340e-001	-5.885335e-001
3.763162944408188e-001	-5.881497e-001
3.764599570216810e-001	-5.877663e-001
3.764865019608790e-001	-5.876953e-001
3.765395918392751e-001	-5.875530e-001
3.766457715960671e-001	-5.872679e-001
3.767266721716716e-001	-5.870504e-001
3.767380589427091e-001	-5.870197e-001
3.767608324847840e-001	-5.869583e-001
3.767665258703027e-001	-5.869430e-001
3.767779126413401e-001	-5.869123e-001
3.767807593340995e-001	-5.869046e-001
3.767814710072893e-001	-5.869027e-001
3.767828943536690e-001	-5.868989e-001
3.767857410464284e-001	-5.868912e-001
3.767914344319471e-001	-5.868759e-001
3.768021626320792e-001	-5.868469e-001
3.768135970449539e-001	-5.868160e-001
3.768364658707032e-001	-5.867543e-001
3.768718887141531e-001	-5.866588e-001
3.769182709468802e-001	-5.865411e-001
3.769692539366211e-001	-5.864575e-001
3.770355515614436e-001	-5.865095e-001
3.771271373189101e-001	-5.869142e-001
3.772225087997244e-001	-5.876827e-001
3.773415032972503e-001	-5.889063e-001
3.773558540675426e-001	-5.890645e-001
3.773845556081272e-001	-5.893854e-001
3.773917309932734e-001	-5.894647e-001
3.774060817635657e-001	-5.896205e-001
3.774347833041503e-001	-5.899270e-001
3.774419586892965e-001	-5.900017e-001
3.774563094595888e-001	-5.901444e-001
3.774850110001734e-001	-5.904067e-001
3.775214859694014e-001	-5.906972e-001
3.775547410991252e-001	-5.909052e-001
3.776212513585729e-001	-5.911880e-001
3.777017380174246e-001	-5.913728e-001
3.777785288241061e-001	-5.914108e-001
3.778576689434738e-001	-5.913422e-001
3.779433415981549e-001	-5.911918e-001
3.780297342066984e-001	-5.909966e-001
3.781247675255072e-001	-5.907611e-001
3.782327437119932e-001	-5.904876e-001
3.783624765056113e-001	-5.901574e-001
3.785220295218930e-001	-5.897499e-001
3.787306458772556e-001	-5.892148e-001
3.789066892530386e-001	-5.887613e-001
3.790631326350588e-001	-5.883564e-001
3.792229941272874e-001	-5.879411e-001
3.793921138590437e-001	-5.874998e-001
3.795506651393278e-001	-5.870844e-001
3.797107141277589e-001	-5.866632e-001
3.798651357703300e-001	-5.862553e-001
3.800229682470142e-001	-5.858366e-001
3.801781298595072e-001	-5.854233e-001
3.803364912426988e-001	-5.849997e-001
3.804941291006921e-001	-5.845763e-001
3.806562662528588e-001	-5.841389e-001
3.808212903884577e-001	-5.836918e-001
3.809706564841385e-001	-5.832857e-001
3.809921187764448e-001	-5.832272e-001
3.810350433610575e-001	-5.831101e-001
3.810457745072107e-001	-5.830808e-001
3.810672367995170e-001	-5.830221e-001
3.811054109926320e-001	-5.829177e-001
3.811107672104973e-001	-5.829030e-001
3.811214796462278e-001	-5.828737e-001
3.811241577551605e-001	-5.828664e-001
3.811295139730258e-001	-5.828517e-001
3.811402264087563e-001	-5.828223e-001
3.811548556696611e-001	-5.827823e-001
3.811706721068353e-001	-5.827389e-001
3.812023049811838e-001	-5.826526e-001
3.812454250047347e-001	-5.825468e-001
3.812945631204807e-001	-5.824964e-001
3.813550029256433e-001	-5.826648e-001
3.814369671621842e-001	-5.833926e-001
3.815379381224627e-001	-5.849205e-001
3.816555562833912e-001	-5.871351e-001
3.817667645821049e-001	-5.890706e-001
3.819891811795323e-001	-5.919910e-001
3.820669434124832e-001	-5.926219e-001
3.821313097652270e-001	-5.928594e-001
3.822106462956536e-001	-5.929719e-001
3.822949823007349e-001	-5.929573e-001
3.823792743329602e-001	-5.928490e-001
3.824670185959842e-001	-5.926803e-001
3.825659603155945e-001	-5.924636e-001
3.826808986916844e-001	-5.922039e-001
3.828201428265752e-001	-5.918877e-001
3.829960035336584e-001	-5.914871e-001
3.831942124934460e-001	-5.910341e-001
3.833633759554377e-001	-5.906461e-001
3.835195765887012e-001	-5.902866e-001
3.836934910753860e-001	-5.898849e-001
3.838536955113592e-001	-5.895137e-001
3.840159716329259e-001	-5.891365e-001
3.841699918538732e-001	-5.887774e-001
3.843284714945070e-001	-5.884068e-001
3.844828913691066e-001	-5.880445e-001
3.846410745343341e-001	-5.876722e-001
3.847970572954665e-001	-5.873039e-001
3.849571818640111e-001	-5.869247e-001
3.851180355309398e-001	-5.865425e-001
3.852856121744335e-001	-5.861430e-001
3.854591628447768e-001	-5.857278e-001
3.856462051138283e-001	-5.852787e-001
3.858498581226875e-001	-5.847878e-001
3.860819988296600e-001	-5.842257e-001
3.863541026305902e-001	-5.835633e-001
3.866960392812960e-001	-5.827254e-001
3.871380985051522e-001	-5.816329e-001
3.877583358494273e-001	-5.800840e-001
3.883630784535510e-001	-5.785565e-001
3.888623692904003e-001	-5.772814e-001
3.892308766354004e-001	-5.763314e-001
3.894846377601193e-001	-5.756733e-001
3.895229204730951e-001	-5.755736e-001
3.895994858990466e-001	-5.753735e-001
3.897526167509497e-001	-5.749725e-001
3.899371249254272e-001	-5.744882e-001
3.899590987750074e-001	-5.744303e-001
3.900030464741678e-001	-5.743145e-001
3.900707758751950e-001	-5.741360e-001
3.900809727478377e-001	-5.741090e-001
3.901013664931231e-001	-5.740551e-001
3.901344477173336e-001	-5.739677e-001
3.901396655822984e-001	-5.739539e-001
3.901501013122277e-001	-5.739263e-001
3.901517069125866e-001	-5.739220e-001
3.901549181133042e-001	-5.739136e-001
3.901613405147394e-001	-5.738966e-001
3.901727463150262e-001	-5.738664e-001
3.901844547411885e-001	-5.738354e-001
3.902078715935129e-001	-5.737734e-001
3.902443411869344e-001	-5.736772e-001
3.902907242877481e-001	-5.735642e-001
3.903427445825833e-001	-5.734908e-001
3.904099482031551e-001	-5.735729e-001
3.905046425466267e-001	-5.740481e-001
3.906027282327151e-001	-5.748951e-001
3.907201200708663e-001	-5.761565e-001
3.907349337283291e-001	-5.763245e-001
3.907645610432547e-001	-5.766622e-001
3.907719678719861e-001	-5.767453e-001
3.907867815294489e-001	-5.769095e-001
3.907904849438146e-001	-5.769503e-001
3.907978917725460e-001	-5.770305e-001
3.908127054300088e-001	-5.771891e-001
3.908164088443746e-001	-5.772283e-001
3.908173346979660e-001	-5.772380e-001
3.908175661613638e-001	-5.772405e-001
3.908180290881596e-001	-5.772454e-001
3.908189549417510e-001	-5.772550e-001
3.908208066489338e-001	-5.772743e-001
3.908245100632996e-001	-5.773124e-001
3.908319168920310e-001	-5.773866e-001
3.908467305494938e-001	-5.775264e-001
3.908763578644194e-001	-5.777728e-001
3.909268529662518e-001	-5.781036e-001
3.910006534032497e-001	-5.784279e-001
3.910782361906238e-001	-5.786042e-001
3.911516465148844e-001	-5.786394e-001
3.912305840214643e-001	-5.785740e-001
3.913160787684079e-001	-5.784293e-001
3.914033305876934e-001	-5.782378e-001
3.914987760017659e-001	-5.780076e-001
3.916076986981748e-001	-5.777389e-001
3.917381648988570e-001	-5.774158e-001
3.918996925400690e-001	-5.770144e-001
3.921104523124875e-001	-5.764888e-001
3.922864491095244e-001	-5.760482e-001
3.924423897611545e-001	-5.756563e-001
3.926196118173019e-001	-5.752093e-001
3.927794212333254e-001	-5.748047e-001
3.929430292407583e-001	-5.743891e-001
3.930965397815523e-001	-5.739977e-001
3.932558368550677e-001	-5.735902e-001
3.934098102938574e-001	-5.731949e-001
3.935684468130312e-001	-5.727863e-001
3.937239589404810e-001	-5.723842e-001
3.938842237006233e-001	-5.719684e-001
3.940444921290158e-001	-5.715510e-001
3.942118805080889e-001	-5.711135e-001
3.943846315500889e-001	-5.706601e-001
3.945711976215788e-001	-5.701685e-001
3.947739449003039e-001	-5.696317e-001
3.950057812067818e-001	-5.690147e-001
3.952791166347808e-001	-5.682826e-001
3.956247845198220e-001	-5.673496e-001
3.960774894389554e-001	-5.661160e-001
3.965524617858121e-001	-5.648085e-001
3.969180599455456e-001	-5.637923e-001
3.971579493523553e-001	-5.631204e-001
3.972913318548220e-001	-5.627446e-001
3.974522864082687e-001	-5.622894e-001
3.974821273673709e-001	-5.622048e-001
3.975418092855751e-001	-5.620352e-001
3.976302657974443e-001	-5.617836e-001
3.976439910902614e-001	-5.617445e-001
3.976714416758957e-001	-5.616661e-001
3.977263428471642e-001	-5.615094e-001
3.977330759698293e-001	-5.614902e-001
3.977465422151594e-001	-5.614517e-001
3.977594550299716e-001	-5.614148e-001
3.977626832336746e-001	-5.614055e-001
3.977691396410807e-001	-5.613871e-001
3.977820524558929e-001	-5.613502e-001
3.977982281380751e-001	-5.613039e-001
3.978159579797949e-001	-5.612531e-001
3.978514176632343e-001	-5.611532e-001
3.978952342842301e-001	-5.610517e-001
3.979476565534103e-001	-5.610338e-001
3.980110080044542e-001	-5.613080e-001
3.981026601423445e-001	-5.622925e-001
3.981969929918267e-001	-5.638520e-001
3.983176033348428e-001	-5.662289e-001
3.983316419719061e-001	-5.665141e-001
3.983597192460325e-001	-5.670709e-001
3.984158737942855e-001	-5.680906e-001
3.985071168628305e-001	-5.694919e-001
3.985732646719928e-001	-5.702666e-001
3.986252188192051e-001	-5.706817e-001
3.986844306246557e-001	-5.709813e-001
3.987576648699355e-001	-5.711798e-001
3.988376318304210e-001	-5.712402e-001
3.989251320718271e-001	-5.711776e-001
3.990079108454407e-001	-5.710395e-001
3.991021287771295e-001	-5.708343e-001
3.992046833818445e-001	-5.705923e-001
3.993313295064769e-001	-5.702885e-001
3.994810244392594e-001	-5.699285e-001
3.996806044908530e-001	-5.694468e-001
3.998589400654438e-001	-5.690150e-001
4.000170781282854e-001	-5.686308e-001
4.001738232571208e-001	-5.682487e-001
4.003439162553503e-001	-5.678328e-001
4.005049922585069e-001	-5.674376e-001
4.006653115904978e-001	-5.670431e-001
4.008200859801533e-001	-5.666611e-001
4.009774217631788e-001	-5.662715e-001
4.011326257188768e-001	-5.658860e-001
4.012903020196521e-001	-5.654931e-001
4.014472525061947e-001	-5.651008e-001
4.016076206904733e-001	-5.646988e-001
4.017701257767027e-001	-5.642900e-001
4.019393113639419e-001	-5.638629e-001
4.021162671471908e-001	-5.634148e-001
4.023076665670239e-001	-5.629281e-001
4.025185253920002e-001	-5.623898e-001
4.027605282388372e-001	-5.617690e-001
4.030499028883726e-001	-5.610228e-001
4.033325038497317e-001	-5.602902e-001
4.035172428976889e-001	-5.598093e-001
4.035436606458723e-001	-5.597404e-001
4.035964961422393e-001	-5.596023e-001
4.037021671349731e-001	-5.593255e-001
4.037966949392033e-001	-5.590775e-001
4.038386642229647e-001	-5.589672e-001
4.038469976588323e-001	-5.589454e-001
4.038636645305677e-001	-5.589015e-001
4.038678312485015e-001	-5.588906e-001
4.038761646843692e-001	-5.588686e-001
4.038776515076241e-001	-5.588647e-001
4.038806251541339e-001	-5.588569e-001
4.038865724471535e-001	-5.588412e-001
4.038984670331927e-001	-5.588099e-001
4.039095805991481e-001	-5.587807e-001
4.039318077310590e-001	-5.587221e-001
4.039678499668400e-001	-5.586275e-001
4.040139184681607e-001	-5.585158e-001
4.040654956289373e-001	-5.584434e-001
4.041315767891971e-001	-5.585247e-001
4.042242413241002e-001	-5.589951e-001
4.043204132932640e-001	-5.598419e-001
4.044390283510884e-001	-5.611160e-001
4.045546753181185e-001	-5.622556e-001
4.046605381663734e-001	-5.630273e-001
4.047122033414146e-001	-5.632513e-001
4.047802193818745e-001	-5.633877e-001
4.048519356331047e-001	-5.634209e-001
4.049318599056987e-001	-5.633563e-001
4.050223593110587e-001	-5.632043e-001
4.051089519622040e-001	-5.630147e-001
4.052082177386299e-001	-5.627760e-001
4.053164876001175e-001	-5.625103e-001
4.054510033934030e-001	-5.621790e-001
4.056116786602428e-001	-5.617821e-001
4.058272363888945e-001	-5.612477e-001
4.060043050686246e-001	-5.608073e-001
4.061591930920871e-001	-5.604206e-001
4.063337448086171e-001	-5.599835e-001
4.064931749698020e-001	-5.595829e-001
4.066561616642765e-001	-5.591721e-001
4.068099705402527e-001	-5.587832e-001
4.069689421941466e-001	-5.583799e-001
4.071231119522152e-001	-5.579876e-001
4.072815942250123e-001	-5.575830e-001
4.074374123068194e-001	-5.571840e-001
4.075978109622999e-001	-5.567719e-001
4.077586480197000e-001	-5.563574e-001
4.079266489122567e-001	-5.559229e-001
4.081005862189679e-001	-5.554714e-001
4.082887132679157e-001	-5.549813e-001
4.084939348938155e-001	-5.544443e-001
4.087291617814838e-001	-5.538260e-001
4.090081252945992e-001	-5.530884e-001
4.093614114337389e-001	-5.521477e-001
4.098264704776642e-001	-5.508973e-001
4.105000665710331e-001	-5.490611e-001
4.114766290710331e-001	-5.463510e-001
4.124531915710331e-001	-5.435846e-001
4.132658947366805e-001	-5.412347e-001
4.138118904905888e-001	-5.396284e-001
4.141639457464605e-001	-5.385793e-001
4.143901106778969e-001	-5.378992e-001
4.145980810713463e-001	-5.372698e-001
4.147352921350536e-001	-5.368524e-001
4.148658888827254e-001	-5.364538e-001
4.148901920062412e-001	-5.363795e-001
4.149387982532730e-001	-5.362304e-001
4.150360107473364e-001	-5.359318e-001
4.151016585302461e-001	-5.357298e-001
4.151113320547700e-001	-5.357000e-001
4.151306791038177e-001	-5.356404e-001
4.151454354313977e-001	-5.355949e-001
4.151606500534329e-001	-5.355479e-001
4.151774623682284e-001	-5.354960e-001
4.152006962359657e-001	-5.354242e-001
4.152247356622950e-001	-5.353504e-001
4.152705044069288e-001	-5.352217e-001
4.153143004519949e-001	-5.351680e-001
4.153777842567324e-001	-5.353425e-001
4.154508671205180e-001	-5.360298e-001
4.155535426202027e-001	-5.377247e-001
4.156708472403955e-001	-5.401554e-001
4.157814471752806e-001	-5.425496e-001
4.158028127394631e-001	-5.429913e-001
4.158081541305087e-001	-5.430968e-001
4.158094894782701e-001	-5.431229e-001
4.158121601737929e-001	-5.431746e-001
4.158175015648385e-001	-5.432763e-001
4.158281843469298e-001	-5.434723e-001
4.158495499111122e-001	-5.438396e-001
4.158741587859949e-001	-5.442132e-001
4.159233765357602e-001	-5.448116e-001
4.159999065825678e-001	-5.454787e-001
4.160758503176188e-001	-5.458837e-001
4.161486120324189e-001	-5.460647e-001
4.162274407789930e-001	-5.460979e-001
4.163127642956268e-001	-5.460126e-001
4.164000281154899e-001	-5.458459e-001
4.164954838160680e-001	-5.456186e-001
4.166044426028444e-001	-5.453413e-001
4.167348799311214e-001	-5.450049e-001
4.168963039285844e-001	-5.445874e-001
4.171066383126649e-001	-5.440414e-001
4.172824936938209e-001	-5.435833e-001
4.174386284340166e-001	-5.431749e-001
4.176154014607337e-001	-5.427109e-001
4.177753540189316e-001	-5.422899e-001
4.178391526358650e-001	-5.421215e-001
4.178527715681525e-001	-5.420855e-001
4.178800094327276e-001	-5.420135e-001
4.178968830192458e-001	-5.419689e-001
4.179306301922822e-001	-5.418796e-001
4.179352761761621e-001	-5.418673e-001
4.179364376721320e-001	-5.418642e-001
4.179387606640719e-001	-5.418581e-001
4.179434066479518e-001	-5.418457e-001
4.179526986157116e-001	-5.418212e-001
4.179628460356914e-001	-5.417943e-001
4.179831408756510e-001	-5.417405e-001
4.180135950689917e-001	-5.416598e-001
4.180595492118974e-001	-5.415433e-001
4.181063124590039e-001	-5.414627e-001
4.181692502758118e-001	-5.414985e-001
4.182485463283089e-001	-5.418524e-001
4.183469918897216e-001	-5.427164e-001
4.184656172427170e-001	-5.440969e-001
4.185758219453203e-001	-5.454823e-001
4.185780765644969e-001	-5.455102e-001
4.185825858028499e-001	-5.455644e-001
4.185916042795561e-001	-5.456724e-001
4.185938588987326e-001	-5.456991e-001
4.185983681370856e-001	-5.457519e-001
4.186073866137918e-001	-5.458547e-001
4.186254235672041e-001	-5.460495e-001
4.186508016226035e-001	-5.462977e-001
4.186841234948880e-001	-5.465676e-001
4.187507672394569e-001	-5.469529e-001
4.188467662588935e-001	-5.472779e-001
4.189241844965482e-001	-5.473735e-001
4.189989077306167e-001	-5.473436e-001
4.190839655480315e-001	-5.472233e-001
4.191686628813947e-001	-5.470515e-001
4.192659303462846e-001	-5.468249e-001
4.193700881922353e-001	-5.465727e-001
4.194992013426240e-001	-5.462579e-001
4.196517039344856e-001	-5.458848e-001
4.198567458152121e-001	-5.453818e-001
4.200337630360833e-001	-5.449461e-001
4.201912309580524e-001	-5.445572e-001
4.203510565876165e-001	-5.441613e-001
4.205213881920905e-001	-5.437380e-001
4.206798838757650e-001	-5.433429e-001
4.208404261154393e-001	-5.429416e-001
4.209945899458219e-001	-5.425550e-001
4.211526251655105e-001	-5.421575e-001
4.213074603650909e-001	-5.417669e-001
4.214657195462952e-001	-5.413665e-001
4.216227117710281e-001	-5.409680e-001
4.217840934881861e-001	-5.405571e-001
4.219475513672437e-001	-5.401397e-001
4.221189979697581e-001	-5.397004e-001
4.222989995726771e-001	-5.392376e-001
4.224958191293503e-001	-5.387297e-001
4.227145638349417e-001	-5.381628e-001
4.229694100928592e-001	-5.374992e-001
4.232826986444260e-001	-5.366787e-001
4.236854346313150e-001	-5.356157e-001
4.242376375477397e-001	-5.341424e-001
4.250816460960799e-001	-5.318578e-001
4.260582085960799e-001	-5.291666e-001
4.270347710960799e-001	-5.264182e-001
4.280113335960799e-001	-5.236066e-001
4.289878960960799e-001	-5.207269e-001
4.299644585960799e-001	-5.177789e-001
4.306874900970094e-001	-5.155490e-001
4.311838286173681e-001	-5.139908e-001
4.315228792616395e-001	-5.129125e-001
4.317571538403126e-001	-5.121604e-001
4.319275404370001e-001	-5.116097e-001
4.320797274134581e-001	-5.111156e-001
4.321077235046245e-001	-5.110244e-001
4.321637156869573e-001	-5.108415e-001
4.322757000516228e-001	-5.104749e-001
4.323764209943020e-001	-5.101444e-001
4.323916143750911e-001	-5.100945e-001
4.324220011366691e-001	-5.099944e-001
4.324399541797000e-001	-5.099353e-001
4.324565185530430e-001	-5.098807e-001
4.324606596463787e-001	-5.098670e-001
4.324689418330502e-001	-5.098397e-001
4.324832264385607e-001	-5.097926e-001
4.325005221681214e-001	-5.097355e-001
4.325197069920803e-001	-5.096721e-001
4.325580766399980e-001	-5.095462e-001
4.326013123069261e-001	-5.094184e-001
4.326563983727372e-001	-5.093281e-001
4.327207276715545e-001	-5.094306e-001
4.328192955425967e-001	-5.100269e-001
4.329196619819097e-001	-5.110304e-001
4.330367559679048e-001	-5.124556e-001
4.330516982370390e-001	-5.126439e-001
4.330815827753075e-001	-5.130173e-001
4.330871851827803e-001	-5.130860e-001
4.330983899977262e-001	-5.132205e-001
4.331207996276178e-001	-5.134847e-001
4.331264020350907e-001	-5.135496e-001
4.331278026369589e-001	-5.135655e-001
4.331306038406954e-001	-5.135972e-001
4.331362062481682e-001	-5.136594e-001
4.331474110631141e-001	-5.137789e-001
4.331675908784298e-001	-5.139760e-001
4.332051777443795e-001	-5.142860e-001
4.332602424593881e-001	-5.146136e-001
4.333561490229594e-001	-5.149460e-001
4.334271652489183e-001	-5.150355e-001
4.334979024102142e-001	-5.150089e-001
4.335289888049611e-001	-5.149710e-001
4.335367604036478e-001	-5.149578e-001
4.335523036010212e-001	-5.149274e-001
4.335833899957681e-001	-5.148618e-001
4.335870145230092e-001	-5.148537e-001
4.335879206548195e-001	-5.148516e-001
4.335897329184401e-001	-5.148473e-001
4.335933574456812e-001	-5.148386e-001
4.336006065001634e-001	-5.148211e-001
4.336098833983177e-001	-5.147978e-001
4.336284371946262e-001	-5.147493e-001
4.336561098018862e-001	-5.146738e-001
4.336997549341299e-001	-5.145633e-001
4.337450088000256e-001	-5.145274e-001
4.338046330167442e-001	-5.147573e-001
4.338775950920485e-001	-5.156373e-001
4.339962902100208e-001	-5.180648e-001
4.341054498850552e-001	-5.207856e-001
4.342237181935719e-001	-5.238234e-001
4.342263562795484e-001	-5.238878e-001
4.342316324515013e-001	-5.240105e-001
4.342421847954070e-001	-5.242530e-001
4.342448228813834e-001	-5.243127e-001
4.342500990533363e-001	-5.244300e-001
4.342606513972421e-001	-5.246564e-001
4.342817560850535e-001	-5.250813e-001
4.343053932305912e-001	-5.255042e-001
4.343526675216665e-001	-5.261903e-001
4.344264216907475e-001	-5.269745e-001
4.345039823139397e-001	-5.275015e-001
4.345770382208899e-001	-5.277611e-001
4.346552585524936e-001	-5.278521e-001
4.347406581564823e-001	-5.278107e-001
4.348270775325427e-001	-5.276755e-001
4.349217978552289e-001	-5.274706e-001
4.350291381879072e-001	-5.272138e-001
4.351578451191190e-001	-5.268990e-001
4.353157475730041e-001	-5.265117e-001
4.354826451034038e-001	-5.261011e-001
4.356409383005905e-001	-5.257105e-001
4.357970665925122e-001	-5.253240e-001
4.359519485976736e-001	-5.249394e-001
4.361099632642329e-001	-5.245459e-001
4.362690241820649e-001	-5.241486e-001
4.364309624169293e-001	-5.237430e-001
4.365876208985862e-001	-5.233493e-001
4.367448221165179e-001	-5.229531e-001
4.368999289421019e-001	-5.225610e-001
4.370570324312200e-001	-5.221627e-001
4.372137314882034e-001	-5.217642e-001
4.373731613676506e-001	-5.213576e-001
4.375344448702275e-001	-5.209450e-001
4.377012507097493e-001	-5.205168e-001
4.378747545308511e-001	-5.200700e-001
4.380604779799926e-001	-5.195901e-001
4.382629858948942e-001	-5.190648e-001
4.384920734658501e-001	-5.184681e-001
4.387587978601636e-001	-5.177699e-001
4.390912327247943e-001	-5.168943e-001
4.395168416404162e-001	-5.157644e-001
4.401032462229989e-001	-5.141903e-001
4.409748022456175e-001	-5.118166e-001
4.419513647456175e-001	-5.091093e-001
4.429279272456175e-001	-5.063460e-001
4.439044897456175e-001	-5.035213e-001
4.448810522456175e-001	-5.006343e-001
4.456592939255709e-001	-4.982871e-001
4.461952386350277e-001	-4.966430e-001
4.465576169894854e-001	-4.955172e-001
4.468047270780953e-001	-4.947426e-001
4.469803177424204e-001	-4.941885e-001
4.471433155003037e-001	-4.936720e-001
4.471732069773474e-001	-4.935770e-001
4.472329899314348e-001	-4.933864e-001
4.473525558396098e-001	-4.930045e-001
4.474581946518111e-001	-4.926663e-001
4.474738469526941e-001	-4.926161e-001
4.475051515544601e-001	-4.925156e-001
4.475233808079544e-001	-4.924570e-001
4.475279381213280e-001	-4.924423e-001
4.475370527480751e-001	-4.924130e-001
4.475484639136223e-001	-4.923763e-001
4.475631132143049e-001	-4.923292e-001
4.475776675177952e-001	-4.922823e-001
4.475986174299533e-001	-4.922149e-001
4.476209665157482e-001	-4.921429e-001
4.476656646873382e-001	-4.920031e-001
4.477095200678412e-001	-4.919005e-001
4.477725841737624e-001	-4.918933e-001
4.478453994088140e-001	-4.921833e-001
4.479492619265941e-001	-4.930869e-001
4.480661145530646e-001	-4.944760e-001
4.481769956142474e-001	-4.959158e-001
4.481977717361993e-001	-4.961794e-001
4.482029657666873e-001	-4.962427e-001
4.482133538276632e-001	-4.963652e-001
4.482341299496151e-001	-4.965958e-001
4.482615009577849e-001	-4.968699e-001
4.482923955041037e-001	-4.971267e-001
4.483503512196143e-001	-4.974655e-001
4.484579056446569e-001	-4.978175e-001
4.485394300670463e-001	-4.978969e-001
4.486128239221798e-001	-4.978352e-001
4.486972556331463e-001	-4.976737e-001
4.487813713698600e-001	-4.974581e-001
4.488792948076943e-001	-4.971740e-001
4.489831188532746e-001	-4.968612e-001
4.491126887806772e-001	-4.964672e-001
4.492645171980005e-001	-4.960035e-001
4.494698973464038e-001	-4.953733e-001
4.496471438380896e-001	-4.948266e-001
4.498045545952920e-001	-4.943385e-001
4.499643166462884e-001	-4.938407e-001
4.501345281935285e-001	-4.933077e-001
4.502930071913741e-001	-4.928090e-001
4.504535078844664e-001	-4.923014e-001
4.506076617926959e-001	-4.918115e-001
4.507656399898778e-001	-4.913069e-001
4.509204189535462e-001	-4.908101e-001
4.510785541837649e-001	-4.902999e-001
4.512353655537318e-001	-4.897914e-001
4.513964105995422e-001	-4.892665e-001
4.515593272745076e-001	-4.887325e-001
4.517298437905150e-001	-4.881704e-001
4.519083638764293e-001	-4.875785e-001
4.521027797937958e-001	-4.869296e-001
4.523178000030462e-001	-4.862067e-001
4.525667650764664e-001	-4.853625e-001
4.528686962518453e-001	-4.843297e-001
4.530730157993956e-001	-4.836258e-001
4.531022058377605e-001	-4.835247e-001
4.531605859144902e-001	-4.833217e-001
4.532773460679497e-001	-4.829146e-001
4.533715516828883e-001	-4.825851e-001
4.534144545110175e-001	-4.824347e-001
4.534431418228223e-001	-4.823339e-001
4.534736281855554e-001	-4.822267e-001
4.535025577530237e-001	-4.821266e-001
4.535443716122402e-001	-4.820049e-001
4.535885636993060e-001	-4.819889e-001
4.536475426101759e-001	-4.823282e-001
4.537198247370158e-001	-4.834837e-001
4.538359498808502e-001	-4.865185e-001
4.539474484215935e-001	-4.899854e-001
4.540633491848031e-001	-4.936067e-001
4.540832817803860e-001	-4.941833e-001
4.540882649292817e-001	-4.943181e-001
4.540982312270732e-001	-4.945775e-001
4.541181638226561e-001	-4.950639e-001
4.541469364967657e-001	-4.956986e-001
4.541773881260429e-001	-4.962637e-001
4.542382913845972e-001	-4.971119e-001
4.543341450038483e-001	-4.980048e-001
4.544132436163185e-001	-4.984171e-001
4.544879563191221e-001	-4.985692e-001
4.545728941764541e-001	-4.985696e-001
4.546565032851512e-001	-4.984581e-001
4.547531199972865e-001	-4.982515e-001
4.548556808996997e-001	-4.979959e-001
4.549832756488046e-001	-4.976646e-001
4.551323478268575e-001	-4.972750e-001
4.553331167757574e-001	-4.967486e-001
4.555118115303040e-001	-4.962784e-001
4.556705412404884e-001	-4.958593e-001
4.558275642962033e-001	-4.954433e-001
4.559975492856739e-001	-4.949914e-001
4.561562536965781e-001	-4.945682e-001
4.563174299660239e-001	-4.941370e-001
