time	V(vin)	V(vout)
8.808189499472294e-001	6.318277e-001	4.539426e-001
8.808248174898667e-001	6.318446e-001	4.539555e-001
8.808335130818391e-001	6.318697e-001	4.539746e-001
8.808480326265458e-001	6.319117e-001	4.540065e-001
8.808633004877207e-001	6.319559e-001	4.540399e-001
8.808918500876908e-001	6.320384e-001	4.541025e-001
8.809317394749047e-001	6.321537e-001	4.541908e-001
8.809794749213711e-001	6.322918e-001	4.543063e-001
8.810357574930039e-001	6.324546e-001	4.544823e-001
8.811111223339491e-001	6.326725e-001	4.548283e-001
8.812235105423949e-001	6.329976e-001	4.555424e-001
8.813372093455932e-001	6.333265e-001	4.564142e-001
8.814506533310369e-001	6.336548e-001	4.573462e-001
8.814701723267584e-001	6.337112e-001	4.575061e-001
8.814750520756888e-001	6.337253e-001	4.575454e-001
8.814848115735495e-001	6.337536e-001	4.576230e-001
8.815043305692710e-001	6.338100e-001	4.577738e-001
8.815380519933544e-001	6.339076e-001	4.580208e-001
8.815724202320929e-001	6.340071e-001	4.582528e-001
8.816116834246822e-001	6.341207e-001	4.584864e-001
8.816902098098608e-001	6.343480e-001	4.588866e-001
8.817618018639951e-001	6.345552e-001	4.591935e-001
8.818347809308156e-001	6.347664e-001	4.594530e-001
8.819157345462858e-001	6.350008e-001	4.596984e-001
8.820014461068432e-001	6.352489e-001	4.599270e-001
8.820907519114696e-001	6.355075e-001	4.601459e-001
8.821748263696974e-001	6.357509e-001	4.603437e-001
8.822114883644613e-001	6.358570e-001	4.604289e-001
8.822146254353139e-001	6.358661e-001	4.604362e-001
8.822208995770193e-001	6.358843e-001	4.604507e-001
8.822224681124457e-001	6.358888e-001	4.604543e-001
8.822256051832983e-001	6.358979e-001	4.604616e-001
8.822318793250037e-001	6.359161e-001	4.604761e-001
8.822444276084145e-001	6.359524e-001	4.605051e-001
8.822560046691947e-001	6.359860e-001	4.605319e-001
8.822745343285724e-001	6.360396e-001	4.605747e-001
8.822939316132489e-001	6.360958e-001	4.606194e-001
8.823327261826018e-001	6.362081e-001	4.607089e-001
8.823764353769532e-001	6.363347e-001	4.608095e-001
8.823834587126002e-001	6.363551e-001	4.608257e-001
8.823975053838941e-001	6.363958e-001	4.608582e-001
8.824104952095443e-001	6.364334e-001	4.608886e-001
8.824137426659569e-001	6.364428e-001	4.608963e-001
8.824202375787820e-001	6.364616e-001	4.609119e-001
8.824332274044322e-001	6.364992e-001	4.609441e-001
8.824491755058820e-001	6.365454e-001	4.609852e-001
8.824669050585372e-001	6.365968e-001	4.610342e-001
8.825020546000869e-001	6.366986e-001	4.611429e-001
8.825448881699020e-001	6.368227e-001	4.613048e-001
8.825968796618101e-001	6.369733e-001	4.615787e-001
8.826584650888446e-001	6.371517e-001	4.620725e-001
8.827477755180488e-001	6.374105e-001	4.631020e-001
8.828482877172768e-001	6.377017e-001	4.645325e-001
8.828628839482999e-001	6.377440e-001	4.647636e-001
8.828920764103464e-001	6.378286e-001	4.652451e-001
8.828993745258580e-001	6.378497e-001	4.653656e-001
8.829011990547359e-001	6.378551e-001	4.653958e-001
8.829048481124917e-001	6.378656e-001	4.654561e-001
8.829121462280033e-001	6.378868e-001	4.655764e-001
8.829267424590265e-001	6.379291e-001	4.658155e-001
8.829482648512885e-001	6.379914e-001	4.661620e-001
8.829913096358126e-001	6.381162e-001	4.668310e-001
8.830514029344653e-001	6.382904e-001	4.677280e-001
8.830610639867984e-001	6.383184e-001	4.678657e-001
8.830803860914648e-001	6.383744e-001	4.681264e-001
8.831190303007974e-001	6.384864e-001	4.686150e-001
8.831606310859138e-001	6.386070e-001	4.690874e-001
8.832088210673150e-001	6.387467e-001	4.695621e-001
8.832532927582661e-001	6.388756e-001	4.699264e-001
8.833422361401685e-001	6.391335e-001	4.705138e-001
8.834259080549786e-001	6.393761e-001	4.709577e-001
8.835030866758052e-001	6.395999e-001	4.712853e-001
8.835880716660638e-001	6.398463e-001	4.715891e-001
8.836729848465424e-001	6.400926e-001	4.718578e-001
8.837723520190963e-001	6.403809e-001	4.721496e-001
8.838795132794275e-001	6.406917e-001	4.724546e-001
8.840139255553472e-001	6.410817e-001	4.728336e-001
8.841744419226728e-001	6.415475e-001	4.732842e-001
8.843385650563379e-001	6.420238e-001	4.737427e-001
8.844984308532712e-001	6.424879e-001	4.741871e-001
8.846585412862558e-001	6.429527e-001	4.746298e-001
8.848234400035785e-001	6.434316e-001	4.750835e-001
8.849850697356657e-001	6.439010e-001	4.755259e-001
8.851439328446401e-001	6.443624e-001	4.759585e-001
8.853003456951454e-001	6.448169e-001	4.763822e-001
8.854570217893336e-001	6.452722e-001	4.768045e-001
8.856137164202532e-001	6.457276e-001	4.772247e-001
8.857704319303920e-001	6.461831e-001	4.776427e-001
8.859273973749039e-001	6.466395e-001	4.780592e-001
8.860856673289244e-001	6.470997e-001	4.784770e-001
8.862462798195301e-001	6.475669e-001	4.788986e-001
8.864110417616138e-001	6.480461e-001	4.793287e-001
8.865823916991324e-001	6.485447e-001	4.797734e-001
8.867642838648807e-001	6.490740e-001	4.802426e-001
8.869623142340034e-001	6.496504e-001	4.807499e-001
8.871848523384005e-001	6.502983e-001	4.813160e-001
8.873714821628717e-001	6.508417e-001	4.817880e-001
8.874019067450942e-001	6.509303e-001	4.818646e-001
8.874627559095394e-001	6.511075e-001	4.820173e-001
8.875430845722869e-001	6.513415e-001	4.822186e-001
8.875779335760563e-001	6.514430e-001	4.823057e-001
8.876362009577185e-001	6.516128e-001	4.824511e-001
8.876450328102831e-001	6.516384e-001	4.824731e-001
8.876626965154124e-001	6.516899e-001	4.825171e-001
8.876771367488515e-001	6.517320e-001	4.825531e-001
8.876930355358729e-001	6.517783e-001	4.825926e-001
8.877163546521807e-001	6.518462e-001	4.826506e-001
8.877391968899085e-001	6.519128e-001	4.827073e-001
8.877837355916889e-001	6.520426e-001	4.828179e-001
8.878268293517805e-001	6.521681e-001	4.829286e-001
8.878888386496335e-001	6.523488e-001	4.831085e-001
8.879596000152205e-001	6.525550e-001	4.833708e-001
8.880663203528344e-001	6.528660e-001	4.838831e-001
8.881821157385937e-001	6.532035e-001	4.845451e-001
8.882935387450318e-001	6.535283e-001	4.852351e-001
8.883126413976787e-001	6.535840e-001	4.853544e-001
8.883508467029725e-001	6.536954e-001	4.855856e-001
8.884004010673087e-001	6.538399e-001	4.858681e-001
8.884408386804567e-001	6.539578e-001	4.860789e-001
8.884865801232034e-001	6.540911e-001	4.862891e-001
8.885780630086969e-001	6.543579e-001	4.866544e-001
8.886620953153487e-001	6.546029e-001	4.869447e-001
8.887397265952214e-001	6.548294e-001	4.871784e-001
8.888258430710145e-001	6.550806e-001	4.874139e-001
8.889108509289584e-001	6.553285e-001	4.876339e-001
8.890098134242956e-001	6.556172e-001	4.878837e-001
8.891155077964384e-001	6.559256e-001	4.881486e-001
8.892480117638698e-001	6.563123e-001	4.884791e-001
8.894047682950620e-001	6.567698e-001	4.888678e-001
8.896177096049841e-001	6.573914e-001	4.893927e-001
8.897955232994333e-001	6.579105e-001	4.898280e-001
8.899515531604724e-001	6.583662e-001	4.902074e-001
8.901112442168006e-001	6.588326e-001	4.905933e-001
8.902801328715660e-001	6.593260e-001	4.909989e-001
8.904387616851055e-001	6.597894e-001	4.913774e-001
8.905988678551895e-001	6.602573e-001	4.917570e-001
8.907534642988829e-001	6.607092e-001	4.921213e-001
8.909114820744326e-001	6.611711e-001	4.924912e-001
8.910670467346827e-001	6.616260e-001	4.928531e-001
8.912260769951820e-001	6.620911e-001	4.932207e-001
8.913849365772294e-001	6.625557e-001	4.935859e-001
8.914054700317099e-001	6.626158e-001	4.936329e-001
8.914465369406709e-001	6.627359e-001	4.937267e-001
8.915092869608662e-001	6.629195e-001	4.938698e-001
8.915187654286868e-001	6.629472e-001	4.938914e-001
8.915377223643280e-001	6.630026e-001	4.939345e-001
8.915687300521945e-001	6.630933e-001	4.940049e-001
8.915735769372379e-001	6.631075e-001	4.940159e-001
8.915832707073248e-001	6.631359e-001	4.940379e-001
8.915958181378649e-001	6.631726e-001	4.940664e-001
8.916082447490052e-001	6.632090e-001	4.940946e-001
8.916269491594311e-001	6.632637e-001	4.941370e-001
8.916467557153114e-001	6.633217e-001	4.941818e-001
8.916863688270721e-001	6.634375e-001	4.942713e-001
8.917299697435298e-001	6.635652e-001	4.943710e-001
8.917870074483650e-001	6.637321e-001	4.945111e-001
8.918545249243109e-001	6.639296e-001	4.947132e-001
8.919606662186979e-001	6.642403e-001	4.951195e-001
8.920679864300026e-001	6.645544e-001	4.956180e-001
8.921823586886456e-001	6.648893e-001	4.962071e-001
8.921986186547056e-001	6.649368e-001	4.962935e-001
8.922311385868257e-001	6.650321e-001	4.964670e-001
8.922392685698557e-001	6.650559e-001	4.965101e-001
8.922555285359157e-001	6.651035e-001	4.965951e-001
8.922880484680358e-001	6.651987e-001	4.967623e-001
8.922941866930602e-001	6.652167e-001	4.967931e-001
8.923064631431088e-001	6.652526e-001	4.968527e-001
8.923310160432061e-001	6.653245e-001	4.969690e-001
8.923338904777876e-001	6.653329e-001	4.969823e-001
8.923396393469505e-001	6.653498e-001	4.970082e-001
8.923511370852765e-001	6.653835e-001	4.970588e-001
8.923741325619284e-001	6.654508e-001	4.971565e-001
8.923957364269902e-001	6.655141e-001	4.972432e-001
8.924389441571137e-001	6.656406e-001	4.974052e-001
8.924815377047162e-001	6.657653e-001	4.975589e-001
8.925419135039385e-001	6.659421e-001	4.977918e-001
8.926100906333629e-001	6.661418e-001	4.981147e-001
8.926891923689749e-001	6.663735e-001	4.985922e-001
8.927784087989633e-001	6.666349e-001	4.992392e-001
8.928675605692990e-001	6.668960e-001	4.999511e-001
8.929687975251304e-001	6.671927e-001	5.007820e-001
8.929805987644549e-001	6.672273e-001	5.008775e-001
8.930042012431040e-001	6.672964e-001	5.010615e-001
8.930439760569481e-001	6.674130e-001	5.013546e-001
8.930815392195353e-001	6.675231e-001	5.016084e-001
8.931215478668809e-001	6.676403e-001	5.018455e-001
8.932015651615722e-001	6.678748e-001	5.022514e-001
8.932731244073803e-001	6.680846e-001	5.025575e-001
8.933463758743250e-001	6.682993e-001	5.028178e-001
8.934365991066393e-001	6.685638e-001	5.030926e-001
8.935182447166938e-001	6.688032e-001	5.033137e-001
8.936126587607688e-001	6.690800e-001	5.035507e-001
8.937079835144202e-001	6.693596e-001	5.037829e-001
8.938284291652758e-001	6.697128e-001	5.040732e-001
8.939639545527404e-001	6.701103e-001	5.043983e-001
8.941244710504955e-001	6.705812e-001	5.047811e-001
8.942966185378634e-001	6.710863e-001	5.051891e-001
8.944567233448164e-001	6.715562e-001	5.055660e-001
8.946150016557490e-001	6.720208e-001	5.059363e-001
8.947692958367529e-001	6.724738e-001	5.062948e-001
8.949270186490111e-001	6.729369e-001	5.066590e-001
8.950837188355805e-001	6.733971e-001	5.070184e-001
8.952438697886512e-001	6.738675e-001	5.073833e-001
8.954005896561254e-001	6.743279e-001	5.077381e-001
8.955278488006632e-001	6.747018e-001	5.080248e-001
8.955450878537073e-001	6.747525e-001	5.080634e-001
8.955795659597957e-001	6.748538e-001	5.081407e-001
8.955881854863178e-001	6.748791e-001	5.081600e-001
8.956054245393620e-001	6.749298e-001	5.081985e-001
8.956399026454504e-001	6.750311e-001	5.082755e-001
8.956600554390571e-001	6.750903e-001	5.083205e-001
8.956821238987343e-001	6.751552e-001	5.083697e-001
8.957095386401698e-001	6.752357e-001	5.084307e-001
8.957376187656829e-001	6.753183e-001	5.084946e-001
8.957887989282287e-001	6.754687e-001	5.086237e-001
8.958356154877213e-001	6.756063e-001	5.087906e-001
8.959100283128427e-001	6.758251e-001	5.092130e-001
8.959974673841614e-001	6.760821e-001	5.099480e-001
8.960908847371450e-001	6.763568e-001	5.109601e-001
8.962091026231310e-001	6.767044e-001	5.123872e-001
8.962237126596404e-001	6.767474e-001	5.125669e-001
8.962529327326591e-001	6.768333e-001	5.129246e-001
8.962602377509137e-001	6.768548e-001	5.130128e-001
8.962748477874231e-001	6.768977e-001	5.131863e-001
8.963040678604417e-001	6.769837e-001	5.135283e-001
8.963113728786963e-001	6.770052e-001	5.136121e-001
8.963259829152057e-001	6.770481e-001	5.137740e-001
8.963552029882244e-001	6.771340e-001	5.140806e-001
8.963917172824150e-001	6.772414e-001	5.144331e-001
8.964265584591837e-001	6.773439e-001	5.147286e-001
8.964962408127212e-001	6.775489e-001	5.152270e-001
8.965733445723719e-001	6.777757e-001	5.156809e-001
8.966487576707338e-001	6.779976e-001	5.160376e-001
8.967281407921297e-001	6.782311e-001	5.163436e-001
8.968136766898499e-001	6.784828e-001	5.166214e-001
8.969007060505672e-001	6.787390e-001	5.168703e-001
8.969964869332704e-001	6.790208e-001	5.171247e-001
8.971058815552221e-001	6.793428e-001	5.174068e-001
8.972374984075023e-001	6.797302e-001	5.177433e-001
8.974008449063285e-001	6.802112e-001	5.181592e-001
8.975709132787523e-001	6.807120e-001	5.185903e-001
8.975963935240745e-001	6.807870e-001	5.186547e-001
8.976473540147191e-001	6.809372e-001	5.187832e-001
8.977244786837949e-001	6.811643e-001	5.189772e-001
8.977362618045937e-001	6.811990e-001	5.190068e-001
8.977598280461911e-001	6.812685e-001	5.190660e-001
8.978069605293862e-001	6.814073e-001	5.191842e-001
8.978288316650622e-001	6.814717e-001	5.192391e-001
8.978301216780469e-001	6.814755e-001	5.192423e-001
8.978327017040161e-001	6.814831e-001	5.192487e-001
8.978333467105084e-001	6.814850e-001	5.192503e-001
8.978346367234931e-001	6.814888e-001	5.192536e-001
8.978372167494623e-001	6.814964e-001	5.192600e-001
8.978423768014008e-001	6.815116e-001	5.192729e-001
8.978503583630346e-001	6.815351e-001	5.192930e-001
8.978663214863023e-001	6.815822e-001	5.193329e-001
8.978901701520418e-001	6.816524e-001	5.193925e-001
8.979281904334621e-001	6.817644e-001	5.194874e-001
8.979726459907255e-001	6.818954e-001	5.195999e-001
8.980264556206788e-001	6.820539e-001	5.197475e-001
8.980925051351726e-001	6.822486e-001	5.199718e-001
8.981905685814661e-001	6.825376e-001	5.204057e-001
8.982911832689200e-001	6.828341e-001	5.209565e-001
8.984076688476025e-001	6.831775e-001	5.216724e-001
8.984227096234143e-001	6.832218e-001	5.217686e-001
8.984527911750380e-001	6.833104e-001	5.219629e-001
8.984603115629438e-001	6.833326e-001	5.220112e-001
8.984753523387556e-001	6.833770e-001	5.221075e-001
8.984791125327086e-001	6.833881e-001	5.221316e-001
8.984866329206145e-001	6.834102e-001	5.221793e-001
8.985016736964263e-001	6.834546e-001	5.222737e-001
8.985317552480500e-001	6.835433e-001	5.224569e-001
8.985695002428642e-001	6.836545e-001	5.226740e-001
8.986129603778972e-001	6.837826e-001	5.229040e-001
8.986543804758118e-001	6.839048e-001	5.230992e-001
8.987372206716410e-001	6.841491e-001	5.234392e-001
8.988190936082137e-001	6.843905e-001	5.237309e-001
8.988967305225151e-001	6.846195e-001	5.239714e-001
8.989833861192407e-001	6.848751e-001	5.242137e-001
8.990669217040174e-001	6.851215e-001	5.244331e-001
8.991639676954283e-001	6.854078e-001	5.246809e-001
8.992664598729309e-001	6.857101e-001	5.249404e-001
8.993951828143439e-001	6.860900e-001	5.252649e-001
8.995454798575683e-001	6.865336e-001	5.256421e-001
8.997306970346181e-001	6.870803e-001	5.261045e-001
8.999030900194350e-001	6.875892e-001	5.265324e-001
9.000718805143142e-001	6.880876e-001	5.269489e-001
9.002328278172139e-001	6.885630e-001	5.273439e-001
9.004045502165909e-001	6.890703e-001	5.277631e-001
9.005622115897191e-001	6.895361e-001	5.281458e-001
9.006924355098454e-001	6.899209e-001	5.284606e-001
9.007101006249669e-001	6.899731e-001	5.285032e-001
9.007454308552101e-001	6.900775e-001	5.285882e-001
9.007542634127709e-001	6.901036e-001	5.286094e-001
9.007719285278925e-001	6.901558e-001	5.286518e-001
9.008072587581356e-001	6.902602e-001	5.287367e-001
9.008263206012277e-001	6.903166e-001	5.287824e-001
9.008452493163033e-001	6.903725e-001	5.288278e-001
9.008645314827875e-001	6.904295e-001	5.288740e-001
9.008890017174305e-001	6.905018e-001	5.289326e-001
9.009158484409583e-001	6.905812e-001	5.289968e-001
9.009614231000339e-001	6.907159e-001	5.291060e-001
9.010092423179313e-001	6.908572e-001	5.292260e-001
9.010778644225177e-001	6.910601e-001	5.294251e-001
9.011638173085009e-001	6.913143e-001	5.297362e-001
9.012549131350608e-001	6.915836e-001	5.301454e-001
9.013762284447509e-001	6.919423e-001	5.307651e-001
9.013900482401033e-001	6.919832e-001	5.308399e-001
9.014176878308080e-001	6.920650e-001	5.309929e-001
9.014729670122175e-001	6.922285e-001	5.312980e-001
9.014867868075699e-001	6.922693e-001	5.313736e-001
9.015144263982746e-001	6.923511e-001	5.315207e-001
9.015565049289451e-001	6.924756e-001	5.317340e-001
9.015949958686422e-001	6.925894e-001	5.319153e-001
9.016364907357161e-001	6.927122e-001	5.320907e-001
9.017194804698637e-001	6.929577e-001	5.323997e-001
9.017980610311458e-001	6.931902e-001	5.326561e-001
9.018744063245864e-001	6.934161e-001	5.328747e-001
9.019625654148090e-001	6.936769e-001	5.331044e-001
9.020460348456415e-001	6.939240e-001	5.333101e-001
9.021423776112314e-001	6.942091e-001	5.335416e-001
9.022426769725912e-001	6.945060e-001	5.337808e-001
9.023685804857502e-001	6.948788e-001	5.340798e-001
9.025137575648112e-001	6.953086e-001	5.344229e-001
9.027110218509975e-001	6.958928e-001	5.348863e-001
9.028900583918553e-001	6.964231e-001	5.353043e-001
9.030494120342409e-001	6.968952e-001	5.356740e-001
9.032067655233652e-001	6.973615e-001	5.360367e-001
9.033784258797065e-001	6.978702e-001	5.364305e-001
9.033985970642563e-001	6.979300e-001	5.364767e-001
9.034389394333557e-001	6.980495e-001	5.365686e-001
9.035016838907095e-001	6.982355e-001	5.367115e-001
9.035110875912463e-001	6.982634e-001	5.367329e-001
9.035298949923198e-001	6.983191e-001	5.367756e-001
9.035566200275165e-001	6.983984e-001	5.368363e-001
9.035617972131592e-001	6.984137e-001	5.368480e-001
9.035721515844448e-001	6.984444e-001	5.368714e-001
9.035852667522470e-001	6.984833e-001	5.369012e-001
9.035982308263018e-001	6.985217e-001	5.369306e-001
9.036176605583504e-001	6.985794e-001	5.369745e-001
9.036382483392051e-001	6.986404e-001	5.370211e-001
9.036794239009146e-001	6.987625e-001	5.371146e-001
9.037230627562982e-001	6.988919e-001	5.372198e-001
9.037818902934748e-001	6.990663e-001	5.373934e-001
9.038509700668301e-001	6.992711e-001	5.376862e-001
9.039626544114812e-001	6.996024e-001	5.383503e-001
9.040782204604129e-001	6.999451e-001	5.391975e-001
9.041901723374300e-001	7.002772e-001	5.400956e-001
9.042035166349192e-001	7.003168e-001	5.402037e-001
9.042302052298975e-001	7.003959e-001	5.404175e-001
9.042368773786421e-001	7.004157e-001	5.404702e-001
9.042502216761312e-001	7.004554e-001	5.405733e-001
9.042769102711096e-001	7.005345e-001	5.407708e-001
9.043127527514718e-001	7.006409e-001	5.410191e-001
9.043453327065528e-001	7.007375e-001	5.412218e-001
9.044104926167148e-001	7.009309e-001	5.415717e-001
9.044928087485286e-001	7.011752e-001	5.419444e-001
9.045703884371091e-001	7.014053e-001	5.422347e-001
9.046495856881027e-001	7.016404e-001	5.424833e-001
9.047354864834266e-001	7.018954e-001	5.427191e-001
9.048221614712716e-001	7.021527e-001	5.429370e-001
9.049176259372900e-001	7.024361e-001	5.431669e-001
9.050263474175535e-001	7.027589e-001	5.434251e-001
9.051572223082007e-001	7.031475e-001	5.437344e-001
9.053189700129390e-001	7.036279e-001	5.441145e-001
9.055310555819544e-001	7.042580e-001	5.446098e-001
9.057073959856210e-001	7.047819e-001	5.450190e-001
9.058632666445097e-001	7.052451e-001	5.453783e-001
9.060407285140244e-001	7.057726e-001	5.457849e-001
9.062005979784013e-001	7.062479e-001	5.461489e-001
9.063643347674126e-001	7.067347e-001	5.465195e-001
9.065178994445153e-001	7.071914e-001	5.468648e-001
9.066773565154780e-001	7.076657e-001	5.472212e-001
9.068315078743182e-001	7.081243e-001	5.475637e-001
9.069905180879661e-001	7.085974e-001	5.479149e-001
9.071465996709288e-001	7.090619e-001	5.482574e-001
9.073079294304809e-001	7.095420e-001	5.486091e-001
9.074699438174024e-001	7.100244e-001	5.489600e-001
9.076404012230731e-001	7.105319e-001	5.493272e-001
9.076626178235131e-001	7.105981e-001	5.493748e-001
9.077070510243932e-001	7.107304e-001	5.494699e-001
9.077674542651110e-001	7.109103e-001	5.495989e-001
9.077776998669607e-001	7.109408e-001	5.496207e-001
9.077981910706600e-001	7.110018e-001	5.496644e-001
9.078033138715848e-001	7.110171e-001	5.496753e-001
9.078135594734345e-001	7.110476e-001	5.496971e-001
9.078340506771337e-001	7.111086e-001	5.497407e-001
9.078380206606456e-001	7.111205e-001	5.497491e-001
9.078459606276692e-001	7.111441e-001	5.497660e-001
9.078617773694508e-001	7.111912e-001	5.497996e-001
9.078813267537855e-001	7.112495e-001	5.498411e-001
9.079024904886790e-001	7.113125e-001	5.498860e-001
9.079363936010185e-001	7.114135e-001	5.499578e-001
9.079821587747585e-001	7.115498e-001	5.500558e-001
9.080335504049240e-001	7.117029e-001	5.501759e-001
9.081008481814338e-001	7.119034e-001	5.503742e-001
9.081939990011252e-001	7.121810e-001	5.507414e-001
9.082908823817518e-001	7.124696e-001	5.512240e-001
9.083768516472688e-001	7.127258e-001	5.517119e-001
9.083919858134512e-001	7.127709e-001	5.518026e-001
9.084222541458160e-001	7.128611e-001	5.519871e-001
9.084402220823256e-001	7.129147e-001	5.520967e-001
9.084568026820751e-001	7.129641e-001	5.521978e-001
9.084570678963786e-001	7.129649e-001	5.521994e-001
9.084575983249856e-001	7.129665e-001	5.522026e-001
9.084586591821997e-001	7.129697e-001	5.522091e-001
9.084607808966277e-001	7.129760e-001	5.522220e-001
9.084650243254838e-001	7.129886e-001	5.522478e-001
9.084735111831960e-001	7.130139e-001	5.522992e-001
9.084832816580669e-001	7.130430e-001	5.523582e-001
9.085028226078089e-001	7.131013e-001	5.524757e-001
9.085066753442637e-001	7.131128e-001	5.524987e-001
9.085143808171733e-001	7.131357e-001	5.525446e-001
9.085163071854007e-001	7.131415e-001	5.525560e-001
9.085167887774576e-001	7.131429e-001	5.525589e-001
9.085177519615713e-001	7.131458e-001	5.525646e-001
9.085196783297986e-001	7.131515e-001	5.525759e-001
9.085235310662534e-001	7.131630e-001	5.525986e-001
9.085312365391630e-001	7.131860e-001	5.526433e-001
9.085466474849823e-001	7.132319e-001	5.527301e-001
9.085774693766208e-001	7.133238e-001	5.528977e-001
9.086277521774282e-001	7.134737e-001	5.531756e-001
9.086905471556801e-001	7.136609e-001	5.535808e-001
9.087771933102236e-001	7.139192e-001	5.542878e-001
9.088564887340628e-001	7.141556e-001	5.550815e-001
9.089354126287427e-001	7.143910e-001	5.559731e-001
9.090208994657789e-001	7.146459e-001	5.569688e-001
9.091080192944704e-001	7.149057e-001	5.579690e-001
9.091095703018559e-001	7.149104e-001	5.579863e-001
9.091126723166271e-001	7.149196e-001	5.580202e-001
9.091134478203199e-001	7.149220e-001	5.580287e-001
9.091149988277054e-001	7.149266e-001	5.580456e-001
9.091181008424766e-001	7.149358e-001	5.580792e-001
9.091243048720189e-001	7.149543e-001	5.581458e-001
9.091367129311035e-001	7.149913e-001	5.582755e-001
9.091615290492727e-001	7.150654e-001	5.585234e-001
9.091869890314235e-001	7.151413e-001	5.587576e-001
9.092379089957249e-001	7.152932e-001	5.591646e-001
9.093225096665816e-001	7.155456e-001	5.597289e-001
9.093958227392831e-001	7.157643e-001	5.601234e-001
9.094679379406992e-001	7.159795e-001	5.604331e-001
9.095485577363675e-001	7.162200e-001	5.607184e-001
9.096340231754188e-001	7.164751e-001	5.609759e-001
9.097240364702529e-001	7.167437e-001	5.612179e-001
9.098220338714074e-001	7.170362e-001	5.614670e-001
9.098363122932760e-001	7.170789e-001	5.615026e-001
9.098648691370131e-001	7.171641e-001	5.615736e-001
9.099219828244874e-001	7.173346e-001	5.617153e-001
9.099284311612830e-001	7.173538e-001	5.617313e-001
9.099413278348741e-001	7.173923e-001	5.617632e-001
9.099536759098190e-001	7.174292e-001	5.617938e-001
9.099567629285552e-001	7.174384e-001	5.618014e-001
9.099575346832393e-001	7.174407e-001	5.618033e-001
9.099590781926074e-001	7.174453e-001	5.618072e-001
9.099621652113435e-001	7.174546e-001	5.618148e-001
9.099683392488159e-001	7.174730e-001	5.618301e-001
9.099791420992968e-001	7.175052e-001	5.618568e-001
9.099908869933333e-001	7.175403e-001	5.618859e-001
9.100143767814064e-001	7.176104e-001	5.619439e-001
9.100502145355999e-001	7.177174e-001	5.620325e-001
9.100965538686330e-001	7.178558e-001	5.621474e-001
9.101479404558511e-001	7.180092e-001	5.622815e-001
9.102148807743457e-001	7.182091e-001	5.624862e-001
9.103082692555808e-001	7.184880e-001	5.628446e-001
9.104055071611267e-001	7.187784e-001	5.633036e-001
9.105231880936540e-001	7.191300e-001	5.639298e-001
9.105377824819753e-001	7.191736e-001	5.640113e-001
9.105669712586179e-001	7.192608e-001	5.641774e-001
9.105742684527785e-001	7.192826e-001	5.642188e-001
9.105888628410997e-001	7.193261e-001	5.643015e-001
9.106180516177423e-001	7.194133e-001	5.644661e-001
9.106253488119029e-001	7.194352e-001	5.645069e-001
9.106399432002242e-001	7.194788e-001	5.645872e-001
9.106691319768668e-001	7.195660e-001	5.647423e-001
9.107058088269929e-001	7.196755e-001	5.649268e-001
9.107393750708890e-001	7.197759e-001	5.650815e-001
9.108065075586811e-001	7.199764e-001	5.653573e-001
9.108862779473550e-001	7.202148e-001	5.656455e-001
9.109634360933068e-001	7.204454e-001	5.658889e-001
9.110441482186784e-001	7.206867e-001	5.661163e-001
9.111306391536803e-001	7.209452e-001	5.663423e-001
9.112187831728311e-001	7.212087e-001	5.665639e-001
9.113153676784871e-001	7.214975e-001	5.668034e-001
9.114261742877529e-001	7.218288e-001	5.670769e-001
9.115592611286342e-001	7.222267e-001	5.674040e-001
9.117254138865706e-001	7.227237e-001	5.678107e-001
9.118854046266400e-001	7.232023e-001	5.682004e-001
9.120469792416840e-001	7.236858e-001	5.685920e-001
9.122029235090082e-001	7.241524e-001	5.689679e-001
9.123673975793522e-001	7.246447e-001	5.693625e-001
9.125340826854412e-001	7.251437e-001	5.697602e-001
9.126967020115040e-001	7.256306e-001	5.701462e-001
9.128549380065799e-001	7.261044e-001	5.705198e-001
9.130116515218775e-001	7.265739e-001	5.708879e-001
9.131681061742224e-001	7.270426e-001	5.712535e-001
9.133251478945172e-001	7.275131e-001	5.716185e-001
9.134830554326745e-001	7.279863e-001	5.719836e-001
9.136430087723780e-001	7.284657e-001	5.723513e-001
9.138065328568700e-001	7.289559e-001	5.727253e-001
9.139764178149301e-001	7.294653e-001	5.731115e-001
9.141566320530200e-001	7.300058e-001	5.735186e-001
9.143536102451315e-001	7.305966e-001	5.739614e-001
9.143777625893919e-001	7.306690e-001	5.740156e-001
9.144260672779125e-001	7.308139e-001	5.741234e-001
9.144959037321528e-001	7.310235e-001	5.742790e-001
9.145255734154457e-001	7.311125e-001	5.743451e-001
9.145329908362689e-001	7.311348e-001	5.743615e-001
9.145478256779154e-001	7.311792e-001	5.743945e-001
9.145774953612083e-001	7.312683e-001	5.744604e-001
9.145817842731187e-001	7.312812e-001	5.744699e-001
9.145828565010963e-001	7.312844e-001	5.744722e-001
9.145850009570514e-001	7.312908e-001	5.744770e-001
9.145892898689618e-001	7.313037e-001	5.744866e-001
9.145978676927825e-001	7.313294e-001	5.745056e-001
9.146082188866179e-001	7.313605e-001	5.745285e-001
9.146242243117467e-001	7.314085e-001	5.745640e-001
9.146411093707150e-001	7.314592e-001	5.746014e-001
9.146748794886516e-001	7.315605e-001	5.746760e-001
