time	V(spikes1)	V(spikes2)	V(spikes3)	V(spikes4)	V(spikes5)	V(spikes6)	V(spikes7)	V(spikes8)
8.247804459175400e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.257939e-002	2.554473e-001	2.755812e+000	9.954953e-001
8.262830081230809e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.314758e-002	3.211949e-001	2.705245e+000	9.656619e-001
8.280302313926196e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.382238e-002	4.184477e-001	2.646104e+000	9.317911e-001
8.299632702079635e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.459376e-002	5.491267e-001	2.580474e+000	8.956740e-001
8.338293478386513e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.620577e-002	8.481756e-001	2.449520e+000	8.269423e-001
8.381864155264238e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.813480e-002	1.203246e+000	2.303566e+000	7.545402e-001
8.437533826996517e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	5.080591e-002	1.638515e+000	2.121353e+000	6.700683e-001
8.503377484505824e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	5.430976e-002	2.078697e+000	1.914216e+000	5.809527e-001
8.585525367144535e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	5.929622e-002	2.496418e+000	1.670900e+000	4.844867e-001
8.676284395408329e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	6.577447e-002	2.807996e+000	1.423676e+000	3.943855e-001
8.771310593295488e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	7.408803e-002	2.996747e+000	1.192273e+000	3.168566e-001
8.878239608724007e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	8.517762e-002	3.107043e+000	9.578997e-001	2.434126e-001
8.890624870648583e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	8.664710e-002	3.111926e+000	9.330072e-001	2.359613e-001
8.893721186129727e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	8.704334e-002	3.111958e+000	9.271001e-001	2.342385e-001
8.899913817092015e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	8.784313e-002	3.111547e+000	9.153485e-001	2.308181e-001
8.901461974832587e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	8.804499e-002	3.111293e+000	9.124267e-001	2.299695e-001
8.904558290313731e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	8.845200e-002	3.110502e+000	9.066107e-001	2.282833e-001
8.905332369184017e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	8.855424e-002	3.110246e+000	9.051607e-001	2.278634e-001
8.906880526924590e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	8.875996e-002	3.109447e+000	9.022708e-001	2.270275e-001
8.909976842405734e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	8.917479e-002	3.106613e+000	8.965181e-001	2.253664e-001
8.916169473368022e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	9.001878e-002	3.097497e+000	8.851231e-001	2.220878e-001
