time	V(vin)	V(n024)
5.655052364167801e-001	7.333001e-001	-1.325836e-001
5.656680528223171e-001	7.346897e-001	-1.320524e-001
5.658221245143628e-001	7.360017e-001	-1.315516e-001
5.659810011176780e-001	7.373518e-001	-1.310369e-001
5.661354647258616e-001	7.386616e-001	-1.305383e-001
5.662941302247294e-001	7.400042e-001	-1.300280e-001
5.664505760974931e-001	7.413251e-001	-1.295265e-001
5.666118182552822e-001	7.426835e-001	-1.290115e-001
5.667742766367127e-001	7.440490e-001	-1.284945e-001
5.669448365796436e-001	7.454793e-001	-1.279536e-001
5.671230480606678e-001	7.469701e-001	-1.273907e-001
5.673179420477659e-001	7.485961e-001	-1.267776e-001
5.675337923516950e-001	7.503918e-001	-1.261016e-001
5.677856318328802e-001	7.524799e-001	-1.253169e-001
5.680966572319859e-001	7.550483e-001	-1.243539e-001
5.684998658488198e-001	7.583608e-001	-1.231153e-001
5.690657095227349e-001	7.629765e-001	-1.213968e-001
5.700210468660538e-001	7.706818e-001	-1.185366e-001
5.709976093660538e-001	7.784435e-001	-1.156608e-001
5.719741718660538e-001	7.860879e-001	-1.128330e-001
5.727721431125140e-001	7.922465e-001	-1.105552e-001
5.733690228586423e-001	7.968010e-001	-1.088705e-001
5.738039687634973e-001	8.000917e-001	-1.076527e-001
5.741168608317911e-001	8.024442e-001	-1.067815e-001
5.743385946917371e-001	8.041037e-001	-1.061662e-001
5.743723852851693e-001	8.043561e-001	-1.060727e-001
5.744399664720337e-001	8.048604e-001	-1.058858e-001
5.745751288457623e-001	8.058673e-001	-1.055125e-001
5.747481549377125e-001	8.071527e-001	-1.050353e-001
5.747684650844714e-001	8.073034e-001	-1.049793e-001
5.748090853779894e-001	8.076045e-001	-1.048675e-001
5.748733424725877e-001	8.080804e-001	-1.046907e-001
5.748997038852515e-001	8.082755e-001	-1.046182e-001
5.749202876699685e-001	8.084278e-001	-1.045616e-001
5.749369410339081e-001	8.085510e-001	-1.045158e-001
5.749526796927392e-001	8.086673e-001	-1.044726e-001
5.749699729427654e-001	8.087952e-001	-1.044250e-001
5.749934352146262e-001	8.089685e-001	-1.043606e-001
5.750175756902211e-001	8.091468e-001	-1.042973e-001
5.750642651800778e-001	8.094914e-001	-1.042021e-001
5.751079501230281e-001	8.098136e-001	-1.042059e-001
5.751726332607094e-001	8.102902e-001	-1.044855e-001
5.752465272490540e-001	8.108341e-001	-1.052351e-001
5.753463958544821e-001	8.115679e-001	-1.067644e-001
5.754645315196807e-001	8.124344e-001	-1.088002e-001
5.755743937637339e-001	8.132386e-001	-1.106149e-001
5.755952339502128e-001	8.133909e-001	-1.109237e-001
5.756004439968326e-001	8.134290e-001	-1.109945e-001
5.756108640900721e-001	8.135052e-001	-1.111296e-001
5.756317042765511e-001	8.136574e-001	-1.113805e-001
5.756589055372520e-001	8.138561e-001	-1.116710e-001
5.756901089690166e-001	8.140839e-001	-1.119424e-001
5.757464452752932e-001	8.144948e-001	-1.122784e-001
5.758533706302027e-001	8.152736e-001	-1.126222e-001
5.759347825314864e-001	8.158656e-001	-1.126906e-001
5.760082480863482e-001	8.163991e-001	-1.126153e-001
5.760932232385294e-001	8.170153e-001	-1.124323e-001
5.761775530363388e-001	8.176259e-001	-1.121880e-001
5.762762402506083e-001	8.183393e-001	-1.118564e-001
5.763808752307776e-001	8.190943e-001	-1.114824e-001
5.765123635746230e-001	8.200411e-001	-1.110038e-001
5.766673941159003e-001	8.211544e-001	-1.104394e-001
5.768785882943728e-001	8.226662e-001	-1.096727e-001
5.770564839919079e-001	8.239350e-001	-1.090288e-001
5.772129715503812e-001	8.250478e-001	-1.084639e-001
5.773727224473626e-001	8.261805e-001	-1.078889e-001
5.775422224242752e-001	8.273787e-001	-1.072804e-001
5.777008384623128e-001	8.284965e-001	-1.067126e-001
5.778611685742924e-001	8.296231e-001	-1.061403e-001
5.780156406252212e-001	8.307053e-001	-1.055904e-001
5.781737389327537e-001	8.318097e-001	-1.050292e-001
5.783291174389731e-001	8.328919e-001	-1.044791e-001
5.784880151817816e-001	8.339953e-001	-1.039183e-001
5.786463957421664e-001	8.350919e-001	-1.033609e-001
5.788099378030837e-001	8.362206e-001	-1.027870e-001
5.789771715268078e-001	8.373713e-001	-1.022021e-001
5.791547135839228e-001	8.385888e-001	-1.015831e-001
5.793445630501781e-001	8.398860e-001	-1.009237e-001
5.795569222964953e-001	8.413314e-001	-1.001890e-001
5.797998847193898e-001	8.429778e-001	-9.935237e-002
5.801012054110161e-001	8.450087e-001	-9.832080e-002
5.804865287979832e-001	8.475881e-001	-9.701168e-002
5.810300842889203e-001	8.511930e-001	-9.518611e-002
5.819520492280886e-001	8.572165e-001	-9.213783e-002
5.829286117280886e-001	8.634713e-001	-8.897021e-002
5.838003264065392e-001	8.689447e-001	-8.620097e-002
5.844943646902144e-001	8.732280e-001	-8.403796e-002
5.850153161872310e-001	8.763994e-001	-8.244002e-002
5.853973749838972e-001	8.787014e-001	-8.128250e-002
5.856721491910835e-001	8.803445e-001	-8.045764e-002
5.858638006397309e-001	8.814843e-001	-7.988574e-002
5.858942332860927e-001	8.816648e-001	-7.979529e-002
5.859550985788165e-001	8.820255e-001	-7.961486e-002
5.860768291642640e-001	8.827453e-001	-7.925490e-002
5.862325899244640e-001	8.836632e-001	-7.879546e-002
5.862504749512084e-001	8.837684e-001	-7.874282e-002
5.862862450046972e-001	8.839787e-001	-7.863775e-002
5.863380709496778e-001	8.842829e-001	-7.848563e-002
5.863464631061962e-001	8.843322e-001	-7.846101e-002
5.863632474192331e-001	8.844306e-001	-7.841182e-002
5.863770257038647e-001	8.845114e-001	-7.837144e-002
5.863788138981521e-001	8.845219e-001	-7.836621e-002
5.863823902867266e-001	8.845429e-001	-7.835573e-002
5.863895430638757e-001	8.845848e-001	-7.833478e-002
5.863913312581630e-001	8.845953e-001	-7.832954e-002
5.863949076467375e-001	8.846163e-001	-7.831907e-002
5.864020604238867e-001	8.846582e-001	-7.829813e-002
5.864138845931383e-001	8.847274e-001	-7.826352e-002
5.864262153095049e-001	8.847997e-001	-7.822745e-002
5.864508767422381e-001	8.849440e-001	-7.815536e-002
5.864884669796715e-001	8.851639e-001	-7.804813e-002
5.865349450469716e-001	8.854355e-001	-7.793330e-002
5.865881467412356e-001	8.857460e-001	-7.786114e-002
5.866569604580191e-001	8.861471e-001	-7.791131e-002
5.867558915512137e-001	8.867225e-001	-7.821953e-002
5.868577579577056e-001	8.873135e-001	-7.870354e-002
5.869733681362283e-001	8.879826e-001	-7.931548e-002
5.869862092784061e-001	8.880568e-001	-7.937994e-002
5.870118915627617e-001	8.882051e-001	-7.950000e-002
5.870183121338506e-001	8.882422e-001	-7.952875e-002
5.870311532760284e-001	8.883163e-001	-7.958296e-002
5.870568355603840e-001	8.884645e-001	-7.968008e-002
5.871082001290953e-001	8.887605e-001	-7.983719e-002
5.871513185696438e-001	8.890088e-001	-7.992564e-002
5.871965594730287e-001	8.892689e-001	-7.996653e-002
5.872456619928410e-001	8.895510e-001	-7.995389e-002
5.873334055706135e-001	8.900542e-001	-7.983339e-002
5.874267907992985e-001	8.905885e-001	-7.961704e-002
5.875124685843426e-001	8.910776e-001	-7.935466e-002
5.875942022972518e-001	8.915433e-001	-7.906532e-002
5.876829042386297e-001	8.920476e-001	-7.872731e-002
5.877839626039186e-001	8.926209e-001	-7.832935e-002
5.879001552193509e-001	8.932781e-001	-7.786725e-002
5.880420412419669e-001	8.940782e-001	-7.730301e-002
5.882217362626303e-001	8.950874e-001	-7.659011e-002
5.884148234937612e-001	8.961666e-001	-7.582602e-002
5.885819070642652e-001	8.970963e-001	-7.516658e-002
5.887385823794044e-001	8.979644e-001	-7.454987e-002
5.889125591985647e-001	8.989244e-001	-7.386681e-002
5.890730468006007e-001	8.998061e-001	-7.323834e-002
5.892352370109458e-001	9.006935e-001	-7.260485e-002
5.893894338434201e-001	9.015336e-001	-7.200414e-002
5.895480288510813e-001	9.023942e-001	-7.138790e-002
5.897028862130840e-001	9.032310e-001	-7.078775e-002
5.898616674318726e-001	9.040855e-001	-7.017402e-002
5.900188128273131e-001	9.049277e-001	-6.956826e-002
5.901808625217169e-001	9.057924e-001	-6.894533e-002
5.903450485419454e-001	9.066647e-001	-6.831600e-002
5.905182184202245e-001	9.075806e-001	-6.765424e-002
5.907009090407657e-001	9.085421e-001	-6.695837e-002
5.909027871657625e-001	9.095991e-001	-6.619216e-002
5.911297908648331e-001	9.107806e-001	-6.533411e-002
5.914034261964425e-001	9.121950e-001	-6.430492e-002
5.917478584132675e-001	9.139600e-001	-6.301765e-002
5.922161256244330e-001	9.163321e-001	-6.128333e-002
5.929430450965771e-001	9.199515e-001	-5.862601e-002
5.939196075965771e-001	9.246930e-001	-5.511448e-002
5.947833591591664e-001	9.287708e-001	-5.206595e-002
5.954846521871762e-001	9.320012e-001	-4.963596e-002
5.960214360046525e-001	9.344249e-001	-4.780486e-002
5.964191471455185e-001	9.361932e-001	-4.646498e-002
5.967068400053178e-001	9.374579e-001	-4.550488e-002
5.969086826769185e-001	9.383377e-001	-4.483548e-002
5.969394069285227e-001	9.384711e-001	-4.473399e-002
5.970008554317308e-001	9.387376e-001	-4.453161e-002
5.971237524381471e-001	9.392687e-001	-4.412786e-002
5.972818754127633e-001	9.399487e-001	-4.360970e-002
5.973001797684839e-001	9.400272e-001	-4.354987e-002
5.973367884799251e-001	9.401841e-001	-4.343041e-002
5.973916740535702e-001	9.404188e-001	-4.325147e-002
5.974002477892945e-001	9.404554e-001	-4.322354e-002
5.974173952607430e-001	9.405286e-001	-4.316772e-002
5.974216821286051e-001	9.405469e-001	-4.315377e-002
5.974302558643294e-001	9.405835e-001	-4.312587e-002
5.974474033357780e-001	9.406567e-001	-4.307009e-002
5.974476538746251e-001	9.406577e-001	-4.306928e-002
5.974481549523194e-001	9.406599e-001	-4.306765e-002
5.974491571077081e-001	9.406642e-001	-4.306439e-002
5.974511614184853e-001	9.406727e-001	-4.305787e-002
5.974551700400398e-001	9.406898e-001	-4.304484e-002
5.974631872831487e-001	9.407240e-001	-4.301878e-002
5.974726499485391e-001	9.407643e-001	-4.298802e-002
5.974915752793198e-001	9.408449e-001	-4.292655e-002
5.975214318740340e-001	9.409720e-001	-4.282970e-002
5.975655761675297e-001	9.411596e-001	-4.268811e-002
5.976120572877564e-001	9.413568e-001	-4.254775e-002
5.976725820748875e-001	9.416132e-001	-4.239402e-002
5.977493671689823e-001	9.419376e-001	-4.225860e-002
5.978531132834530e-001	9.423746e-001	-4.215625e-002
5.979695545980420e-001	9.428631e-001	-4.208680e-002
5.980807761219792e-001	9.433279e-001	-4.201886e-002
5.981023985553891e-001	9.434180e-001	-4.200081e-002
5.981078041637415e-001	9.434406e-001	-4.199530e-002
5.981186153804464e-001	9.434856e-001	-4.198316e-002
5.981402378138563e-001	9.435756e-001	-4.195524e-002
5.981691910699767e-001	9.436960e-001	-4.191066e-002
5.982000782820711e-001	9.438244e-001	-4.185150e-002
5.982618527062600e-001	9.440806e-001	-4.170254e-002
5.983568915573911e-001	9.444737e-001	-4.142572e-002
5.984360581693343e-001	9.448001e-001	-4.115958e-002
5.985116929369697e-001	9.451111e-001	-4.087933e-002
5.985972606546020e-001	9.454619e-001	-4.054414e-002
5.986822143932986e-001	9.458091e-001	-4.020039e-002
5.987804233311184e-001	9.462091e-001	-3.979654e-002
5.988857095991133e-001	9.466364e-001	-3.936161e-002
5.990171970517197e-001	9.471676e-001	-3.881881e-002
5.991736031368798e-001	9.477962e-001	-3.817460e-002
5.993854902842360e-001	9.486419e-001	-3.730408e-002
5.995632138510709e-001	9.493461e-001	-3.657586e-002
5.997195452037659e-001	9.499615e-001	-3.593703e-002
5.998793367497767e-001	9.505869e-001	-3.528574e-002
6.000487093289850e-001	9.512455e-001	-3.459715e-002
6.002073583411246e-001	9.518585e-001	-3.395381e-002
6.003676518449229e-001	9.524741e-001	-3.330547e-002
6.005222031896257e-001	9.530638e-001	-3.268197e-002
6.006803522131412e-001	9.536637e-001	-3.204559e-002
6.008359048840691e-001	9.542500e-001	-3.142129e-002
6.009950478120246e-001	9.548461e-001	-3.078426e-002
6.011539082667734e-001	9.554372e-001	-3.015007e-002
6.013182399844481e-001	9.560448e-001	-2.949587e-002
6.014868305624951e-001	9.566638e-001	-2.882667e-002
6.016666094498917e-001	9.573193e-001	-2.811524e-002
6.018600795043007e-001	9.580191e-001	-2.735222e-002
6.020782529955271e-001	9.588016e-001	-2.649502e-002
6.023318048410561e-001	9.597018e-001	-2.550328e-002
6.026515227205794e-001	9.608232e-001	-2.425974e-002
6.030703786268862e-001	9.622687e-001	-2.264309e-002
6.036959002020438e-001	9.643778e-001	-2.025647e-002
6.046724627020438e-001	9.675514e-001	-1.658497e-002
6.055278002776577e-001	9.702113e-001	-1.342317e-002
6.062300221348052e-001	9.723113e-001	-1.087173e-002
6.067752870757114e-001	9.738897e-001	-8.919450e-003
6.071828793337996e-001	9.750397e-001	-7.477268e-003
6.074797860620695e-001	9.758613e-001	-6.436232e-003
6.076887507783852e-001	9.764314e-001	-5.707947e-003
6.077211118379945e-001	9.765191e-001	-5.595605e-003
6.077858339572130e-001	9.766940e-001	-5.371552e-003
6.079152781956501e-001	9.770418e-001	-4.924546e-003
6.080725624022451e-001	9.774610e-001	-4.382728e-003
6.080910488425364e-001	9.775100e-001	-4.319191e-003
6.081280217231191e-001	9.776079e-001	-4.192341e-003
6.081808432207123e-001	9.777474e-001	-4.011252e-003
6.081894636080412e-001	9.777701e-001	-3.981722e-003
6.082067043826989e-001	9.778155e-001	-3.922698e-003
6.082206055057260e-001	9.778521e-001	-3.875124e-003
6.082349011560927e-001	9.778897e-001	-3.826219e-003
6.082502192738691e-001	9.779299e-001	-3.773838e-003
6.082658020424427e-001	9.779708e-001	-3.720575e-003
6.082868661204627e-001	9.780260e-001	-3.648613e-003
6.083096020121691e-001	9.780856e-001	-3.570995e-003
6.083550737955820e-001	9.782044e-001	-3.415930e-003
6.083987405602753e-001	9.783182e-001	-3.267426e-003
6.084625288222652e-001	9.784839e-001	-3.051484e-003
6.085356580422175e-001	9.786730e-001	-2.804303e-003
6.086376348093068e-001	9.789355e-001	-2.455620e-003
6.087549637981286e-001	9.792355e-001	-2.042024e-003
6.088652860035970e-001	9.795156e-001	-1.639257e-003
6.088859182479723e-001	9.795678e-001	-1.561671e-003
6.088910763090661e-001	9.795808e-001	-1.541957e-003
6.089013924312539e-001	9.796068e-001	-1.502343e-003
6.089220246756292e-001	9.796589e-001	-1.422524e-003
6.089566666061923e-001	9.797462e-001	-1.287129e-003
6.089918836761219e-001	9.798347e-001	-1.147802e-003
6.090316286649401e-001	9.799343e-001	-9.882842e-004
6.091111186425765e-001	9.801329e-001	-6.649829e-004
6.091835559053789e-001	9.803131e-001	-3.671763e-004
6.092568970484977e-001	9.804947e-001	-6.319619e-005
6.093469125410914e-001	9.807163e-001	3.114363e-004
6.094280760881864e-001	9.809152e-001	6.497292e-004
6.095224987258441e-001	9.811452e-001	1.043234e-003
6.096177714213962e-001	9.813759e-001	1.439834e-003
6.097387667941141e-001	9.816668e-001	1.942712e-003
6.098748820113938e-001	9.819914e-001	2.507298e-003
6.100606672551425e-001	9.824298e-001	3.276058e-003
6.102586487302522e-001	9.828911e-001	4.093156e-003
6.104254481192339e-001	9.832750e-001	4.779704e-003
6.105812871202407e-001	9.836298e-001	5.419423e-003
6.107543062735192e-001	9.840193e-001	6.127850e-003
6.109149822806806e-001	9.843768e-001	6.784052e-003
6.110770084942867e-001	9.847332e-001	7.444059e-003
6.112314222203173e-001	9.850692e-001	8.071457e-003
6.113898881484220e-001	9.854100e-001	8.713678e-003
6.115449389019659e-001	9.857398e-001	9.340452e-003
6.117037647474847e-001	9.860737e-001	9.980821e-003
6.118612809342008e-001	9.864010e-001	1.061424e-002
6.120237437724605e-001	9.867344e-001	1.126578e-002
6.121888220479304e-001	9.870691e-001	1.192596e-002
6.123633170919622e-001	9.874182e-001	1.262176e-002
6.125482964193871e-001	9.877831e-001	1.335703e-002
6.127537246746971e-001	9.881821e-001	1.417075e-002
6.129864533852978e-001	9.886262e-001	1.508890e-002
6.132714986976864e-001	9.891585e-001	1.620796e-002
6.136341654293601e-001	9.898175e-001	1.762273e-002
6.141422012751128e-001	9.907061e-001	1.958570e-002
6.150158790296577e-001	9.921397e-001	2.291867e-002
6.158875717117485e-001	9.934509e-001	2.619375e-002
6.166415453325927e-001	9.944888e-001	2.898046e-002
6.172459745400917e-001	9.952565e-001	3.118160e-002
6.177035250831833e-001	9.957994e-001	3.282748e-002
6.180398210831823e-001	9.961774e-001	3.402557e-002
6.182795157751433e-001	9.964361e-001	3.487338e-002
6.184408839200210e-001	9.966050e-001	3.544118e-002
6.185559966286087e-001	9.967231e-001	3.584465e-002
6.186643866478306e-001	9.968324e-001	3.622359e-002
6.186847452383392e-001	9.968526e-001	3.629464e-002
6.187254624193561e-001	9.968931e-001	3.643651e-002
6.188068967813901e-001	9.969732e-001	3.671999e-002
6.188167862743819e-001	9.969828e-001	3.675438e-002
6.188365652603654e-001	9.970021e-001	3.682309e-002
6.188761232323322e-001	9.970405e-001	3.696045e-002
6.188963867771610e-001	9.970600e-001	3.703077e-002
6.189160752531331e-001	9.970789e-001	3.709905e-002
6.189362141830649e-001	9.970982e-001	3.716885e-002
6.189613284324020e-001	9.971222e-001	3.725585e-002
6.189891034483988e-001	9.971486e-001	3.735205e-002
6.190356577722465e-001	9.971926e-001	3.751437e-002
6.190841069596764e-001	9.972380e-001	3.769004e-002
6.191547105683651e-001	9.973035e-001	3.797071e-002
6.192432230013072e-001	9.973845e-001	3.836926e-002
6.193366613906457e-001	9.974687e-001	3.884324e-002
6.194558380473882e-001	9.975740e-001	3.949304e-002
6.194701347463721e-001	9.975865e-001	3.957359e-002
6.194987281443400e-001	9.976114e-001	3.973683e-002
6.195559149402757e-001	9.976608e-001	4.006308e-002
6.195572528775135e-001	9.976619e-001	4.007071e-002
6.195599287519891e-001	9.976642e-001	4.008593e-002
6.195652805009401e-001	9.976688e-001	4.011632e-002
6.195759839988421e-001	9.976780e-001	4.017677e-002
6.195973909946462e-001	9.976963e-001	4.029623e-002
6.196255696745781e-001	9.977202e-001	4.045039e-002
6.196579506285042e-001	9.977476e-001	4.062172e-002
6.197227125363564e-001	9.978019e-001	4.094869e-002
6.198122676201082e-001	9.978758e-001	4.137783e-002
6.198897598729320e-001	9.979388e-001	4.173043e-002
6.199661629632833e-001	9.980000e-001	4.206335e-002
6.200517627647177e-001	9.980674e-001	4.242532e-002
6.201369768930564e-001	9.981333e-001	4.277867e-002
6.202347899702363e-001	9.982076e-001	4.318005e-002
6.203403696780305e-001	9.982862e-001	4.361147e-002
6.204716761809187e-001	9.983814e-001	4.414679e-002
6.206287410047361e-001	9.984917e-001	4.478563e-002
6.208407753099735e-001	9.986344e-001	4.564574e-002
6.210183851765722e-001	9.987485e-001	4.636421e-002
6.211746915073784e-001	9.988449e-001	4.699472e-002
6.213345204555247e-001	9.989393e-001	4.763772e-002
6.215039186515944e-001	9.990351e-001	4.831743e-002
6.216625831086539e-001	9.991207e-001	4.895237e-002
6.218228849374321e-001	9.992031e-001	4.959217e-002
6.219774542492150e-001	9.992788e-001	5.020745e-002
6.221356319450584e-001	9.993523e-001	5.083543e-002
6.222912359572321e-001	9.994207e-001	5.145156e-002
6.224504668900068e-001	9.994868e-001	5.208033e-002
6.226094794498993e-001	9.995489e-001	5.270651e-002
6.227740763731414e-001	9.996088e-001	5.335284e-002
6.229431115379733e-001	9.996660e-001	5.401463e-002
6.231236381662537e-001	9.997220e-001	5.471919e-002
6.233183169018745e-001	9.997767e-001	5.547637e-002
6.235384412415130e-001	9.998313e-001	5.632922e-002
6.237959892996305e-001	9.998856e-001	5.732248e-002
6.241219424434242e-001	9.999391e-001	5.857230e-002
6.245534832211646e-001	9.999843e-001	6.021377e-002
6.252146950749065e-001	9.999964e-001	6.269930e-002
6.261912575749065e-001	9.998879e-001	6.631447e-002
6.271113572148910e-001	9.996480e-001	6.966224e-002
6.277947893667779e-001	9.993833e-001	7.210683e-002
6.282815232843680e-001	9.991499e-001	7.382634e-002
6.283429072063695e-001	9.991178e-001	7.404144e-002
6.284656750503725e-001	9.990518e-001	7.446928e-002
6.287112107383787e-001	9.989127e-001	7.532133e-002
6.289862054370002e-001	9.987457e-001	7.627068e-002
6.291783081633930e-001	9.986219e-001	7.693078e-002
6.292047606655411e-001	9.986044e-001	7.702136e-002
6.292576656698372e-001	9.985690e-001	7.720208e-002
6.293634756784294e-001	9.984971e-001	7.756293e-002
6.294478024307740e-001	9.984384e-001	7.785002e-002
6.294607526150117e-001	9.984293e-001	7.789405e-002
6.294866529834869e-001	9.984110e-001	7.798202e-002
6.294931280756058e-001	9.984064e-001	7.800401e-002
6.295060782598434e-001	9.983972e-001	7.804796e-002
6.295219644083615e-001	9.983859e-001	7.810187e-002
6.295439105234243e-001	9.983702e-001	7.817629e-002
6.295671197338357e-001	9.983535e-001	7.825494e-002
6.296071269085843e-001	9.983246e-001	7.839068e-002
6.296516070568121e-001	9.982921e-001	7.854507e-002
6.297089068969992e-001	9.982497e-001	7.876185e-002
6.297790174117040e-001	9.981973e-001	7.907964e-002
6.298883997576801e-001	9.981138e-001	7.968739e-002
6.300059032720005e-001	9.980221e-001	8.044402e-002
6.301161649547471e-001	9.979340e-001	8.120749e-002
6.301342113266032e-001	9.979194e-001	8.133480e-002
6.301387229195672e-001	9.979157e-001	8.136664e-002
6.301477461054953e-001	9.979084e-001	8.143006e-002
6.301657924773514e-001	9.978938e-001	8.155562e-002
6.302018852210637e-001	9.978642e-001	8.180062e-002
6.302452328316825e-001	9.978285e-001	8.208163e-002
6.302919313602168e-001	9.977897e-001	8.236588e-002
6.303352256880396e-001	9.977534e-001	8.260877e-002
6.304218143436853e-001	9.976799e-001	8.305314e-002
6.305065991106473e-001	9.976068e-001	8.345293e-002
6.305845917517075e-001	9.975385e-001	8.379301e-002
6.306701031533430e-001	9.974626e-001	8.414609e-002
6.307547762278096e-001	9.973863e-001	8.448454e-002
6.308542329824861e-001	9.972952e-001	8.487598e-002
6.309611318834298e-001	9.971956e-001	8.529456e-002
6.310959374634786e-001	9.970674e-001	8.582111e-002
6.312568457528760e-001	9.969106e-001	8.644792e-002
6.314764933040423e-001	9.966900e-001	8.730096e-002
6.316547777367062e-001	9.965053e-001	8.799119e-002
6.318095829985765e-001	9.963410e-001	8.858857e-002
6.319854717160848e-001	9.961497e-001	8.926528e-002
6.321451058721436e-001	9.959717e-001	8.987764e-002
6.323085930431737e-001	9.957854e-001	9.050290e-002
6.324624027438814e-001	9.956063e-001	9.108943e-002
6.326217905005513e-001	9.954168e-001	9.169546e-002
6.327761778150089e-001	9.952294e-001	9.228075e-002
6.329353484032859e-001	9.950323e-001	9.288239e-002
6.330919891532858e-001	9.948344e-001	9.347270e-002
6.332540935097637e-001	9.946255e-001	9.408171e-002
6.334175581000737e-001	9.944107e-001	9.469389e-002
6.335902839350586e-001	9.941792e-001	9.533862e-002
6.337717246071086e-001	9.939309e-001	9.601348e-002
6.339723747662179e-001	9.936504e-001	9.675691e-002
6.341971823535433e-001	9.933286e-001	9.758618e-002
6.344684008318540e-001	9.929298e-001	9.858137e-002
6.348095782114054e-001	9.924118e-001	9.982486e-002
6.352759858614498e-001	9.916741e-001	1.015085e-001
6.360161571032165e-001	9.904335e-001	1.041439e-001
6.369927196032165e-001	9.886655e-001	1.075611e-001
6.378890654453553e-001	9.869117e-001	1.106380e-001
6.385449437399074e-001	9.855491e-001	1.128488e-001
6.390057967248498e-001	9.845516e-001	1.143794e-001
6.393288942229374e-001	9.838325e-001	1.154409e-001
6.395547006822515e-001	9.833204e-001	1.161770e-001
6.397045839257906e-001	9.829761e-001	1.166629e-001
6.398366294783340e-001	9.826699e-001	1.170895e-001
6.398603544312674e-001	9.826146e-001	1.171659e-001
6.399078043371343e-001	9.825037e-001	1.173185e-001
6.400027041488683e-001	9.822809e-001	1.176231e-001
6.400886292649728e-001	9.820780e-001	1.178985e-001
6.401271339418135e-001	9.819866e-001	1.180216e-001
6.401347588670528e-001	9.819685e-001	1.180460e-001
6.401500087175314e-001	9.819323e-001	1.180947e-001
6.401635789760126e-001	9.819000e-001	1.181380e-001
6.401786154074545e-001	9.818642e-001	1.181860e-001
6.402017681365694e-001	9.818090e-001	1.182599e-001
6.402238107141479e-001	9.817563e-001	1.183302e-001
6.402673589610629e-001	9.816521e-001	1.184692e-001
6.403101451294948e-001	9.815495e-001	1.186106e-001
6.403709794407522e-001	9.814031e-001	1.188375e-001
6.404400611258143e-001	9.812360e-001	1.191672e-001
6.405570566246573e-001	9.809515e-001	1.198860e-001
6.406678763338413e-001	9.806800e-001	1.206924e-001
6.407841284547693e-001	9.803932e-001	1.216083e-001
6.408024820651169e-001	9.803478e-001	1.217540e-001
6.408391892858123e-001	9.802566e-001	1.220373e-001
6.408858338422190e-001	9.801406e-001	1.223790e-001
6.409251872392430e-001	9.800424e-001	1.226460e-001
6.409699245697446e-001	9.799305e-001	1.229187e-001
6.410593992307477e-001	9.797057e-001	1.234030e-001
6.411420854398467e-001	9.794969e-001	1.237995e-001
6.412189323587997e-001	9.793019e-001	1.241278e-001
6.413052965493238e-001	9.790817e-001	1.244677e-001
6.413892309835201e-001	9.788665e-001	1.247819e-001
6.414874720360503e-001	9.786133e-001	1.251409e-001
6.415915122347771e-001	9.783435e-001	1.255182e-001
6.417227586054249e-001	9.780008e-001	1.259927e-001
6.418770009965722e-001	9.775947e-001	1.265488e-001
6.420874395932117e-001	9.770346e-001	1.273047e-001
6.422654001602788e-001	9.765556e-001	1.279418e-001
6.424221292722416e-001	9.761298e-001	1.285008e-001
6.425819406646478e-001	9.756916e-001	1.290688e-001
6.427518117694636e-001	9.752216e-001	1.296706e-001
6.429104495137771e-001	9.747787e-001	1.302307e-001
6.430709457020607e-001	9.743266e-001	1.307953e-001
6.432254136924288e-001	9.738877e-001	1.313370e-001
6.433836740688367e-001	9.734343e-001	1.318900e-001
6.435391507553518e-001	9.729850e-001	1.324315e-001
6.436983448763461e-001	9.725212e-001	1.329840e-001
6.438571038456411e-001	9.720548e-001	1.335331e-001
6.440214059993410e-001	9.715681e-001	1.340993e-001
6.441898209653639e-001	9.710648e-001	1.346775e-001
6.443694360870295e-001	9.705233e-001	1.352917e-001
6.445625590229791e-001	9.699356e-001	1.359493e-001
6.447803120792980e-001	9.692660e-001	1.366871e-001
6.450330432048005e-001	9.684798e-001	1.375387e-001
6.453516857392148e-001	9.674746e-001	1.386047e-001
6.457685395464016e-001	9.661362e-001	1.399859e-001
6.463899796001671e-001	9.640918e-001	1.420159e-001
6.473665421001671e-001	9.607602e-001	1.451484e-001
6.482287816827695e-001	9.576984e-001	1.478576e-001
6.489349082943879e-001	9.551072e-001	1.500302e-001
6.494811510858936e-001	9.530511e-001	1.516814e-001
6.498881527546248e-001	9.514899e-001	1.528944e-001
6.501839678294688e-001	9.503396e-001	1.537666e-001
6.503917973734954e-001	9.495236e-001	1.543750e-001
6.504241234786029e-001	9.493961e-001	1.544692e-001
6.504887756888180e-001	9.491405e-001	1.546570e-001
6.506180801092483e-001	9.486277e-001	1.550314e-001
6.507758965679349e-001	9.479984e-001	1.554871e-001
6.507944032178397e-001	9.479243e-001	1.555404e-001
6.508314165176492e-001	9.477761e-001	1.556468e-001
6.508844111422865e-001	9.475635e-001	1.557990e-001
6.508930442680911e-001	9.475288e-001	1.558237e-001
6.509103105197005e-001	9.474595e-001	1.558732e-001
6.509242311800174e-001	9.474034e-001	1.559131e-001
6.509385437595312e-001	9.473459e-001	1.559541e-001
6.509538707557928e-001	9.472842e-001	1.559980e-001
6.509694637331333e-001	9.472214e-001	1.560426e-001
