time	V(spikes1)	V(spikes2)	V(spikes3)	V(spikes4)	V(spikes5)	V(spikes6)	V(spikes7)	V(spikes8)
7.705722030700228e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	3.961902e-003	8.615629e-003	2.656968e-002	4.699415e-001
7.727650632903666e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	3.973160e-003	8.677888e-003	2.697526e-002	6.251090e-001
7.752693353892777e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	3.986013e-003	8.749666e-003	2.744928e-002	8.225007e-001
7.778769745126450e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	3.999392e-003	8.825213e-003	2.795605e-002	1.039241e+000
7.810686712344001e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.015760e-003	8.918842e-003	2.859586e-002	1.305129e+000
7.849348100837305e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.035580e-003	9.034036e-003	2.940184e-002	1.609772e+000
7.903161634709336e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.063153e-003	9.197896e-003	3.058829e-002	1.978463e+000
7.986692261648453e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.105931e-003	9.459631e-003	3.257428e-002	2.425272e+000
8.081931559528806e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.154682e-003	9.769495e-003	3.508359e-002	2.769004e+000
8.200882314750505e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.215553e-003	1.016964e-002	3.851646e-002	3.039690e+000
8.214863691258768e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.222707e-003	1.021802e-002	3.895286e-002	3.059558e+000
8.242826444275295e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.237015e-003	1.031704e-002	3.988568e-002	3.082751e+000
8.298751950308349e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.265633e-003	1.051737e-002	4.181642e-002	3.115094e+000
8.307521603856154e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.270121e-003	1.054918e-002	4.213084e-002	3.117178e+000
8.325060910951764e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.279098e-003	1.061341e-002	4.277791e-002	3.115562e+000
