time	V(n038)
5.235902472900007e-001	-3.035691e-001
5.236619187889710e-001	-3.035901e-001
5.237365783978760e-001	-3.032872e-001
5.238114802195886e-001	-3.027103e-001
5.238922765025762e-001	-3.018811e-001
5.239782063184277e-001	-3.008476e-001
5.240661104370882e-001	-2.996857e-001
5.241620841568085e-001	-2.983433e-001
5.242720413961000e-001	-2.967579e-001
5.244034788337108e-001	-2.948392e-001
5.244233839415928e-001	-2.945479e-001
5.244631941573570e-001	-2.939656e-001
5.245139211599585e-001	-2.932242e-001
5.245232773578931e-001	-2.930875e-001
5.245419897537621e-001	-2.928145e-001
5.245466678527294e-001	-2.927462e-001
5.245560240506639e-001	-2.926098e-001
5.245678421115415e-001	-2.924375e-001
5.245815278377655e-001	-2.922381e-001
5.245957366482741e-001	-2.920314e-001
5.246156617589239e-001	-2.917424e-001
5.246371503133799e-001	-2.914323e-001
5.246640126714881e-001	-2.910478e-001
5.246902784722393e-001	-2.906770e-001
5.247232940232691e-001	-2.902198e-001
5.247617176793084e-001	-2.897036e-001
5.248121492174135e-001	-2.890710e-001
5.248886534776462e-001	-2.882469e-001
5.249365861763462e-001	-2.879199e-001
5.249805296679303e-001	-2.879255e-001
5.250232159066501e-001	-2.884546e-001
5.250835653448009e-001	-2.904431e-001
5.251485752464767e-001	-2.944331e-001
5.252180428736046e-001	-3.003821e-001
5.252274801638551e-001	-3.013090e-001
5.252298394864178e-001	-3.015504e-001
5.252345581315430e-001	-3.020304e-001
5.252439954217935e-001	-3.029748e-001
5.252628700022944e-001	-3.047890e-001
5.252856026014124e-001	-3.067611e-001
5.253310677996486e-001	-3.099582e-001
5.253980215214024e-001	-3.132564e-001
5.254773990404185e-001	-3.155157e-001
5.255527984956891e-001	-3.164461e-001
5.256303453828830e-001	-3.165529e-001
5.257163758032100e-001	-3.160596e-001
5.258011202171832e-001	-3.151699e-001
5.258973926005316e-001	-3.138589e-001
5.260011064560962e-001	-3.122405e-001
5.261289635827717e-001	-3.100920e-001
5.262800381766016e-001	-3.074726e-001
5.264500854897874e-001	-3.045028e-001
5.266089928416704e-001	-3.017349e-001
5.267742757725555e-001	-2.988685e-001
5.269393227949359e-001	-2.960191e-001
5.271120898010223e-001	-2.930501e-001
5.272709963788442e-001	-2.903318e-001
5.274314821068917e-001	-2.875994e-001
5.275857112643999e-001	-2.849856e-001
5.277438077030275e-001	-2.823188e-001
5.278985649521442e-001	-2.797207e-001
5.280564657996901e-001	-2.770827e-001
5.282127938152958e-001	-2.744838e-001
5.283729824257241e-001	-2.718342e-001
5.285345077711303e-001	-2.691766e-001
5.287027591627135e-001	-2.664234e-001
5.288777887874908e-001	-2.635760e-001
5.290668358533200e-001	-2.605200e-001
5.292739273451526e-001	-2.571957e-001
5.295111068583669e-001	-2.534194e-001
5.297932014547778e-001	-2.489661e-001
5.300075265378808e-001	-2.456066e-001
5.300398136222939e-001	-2.451033e-001
5.301043877911202e-001	-2.441009e-001
5.302335361287728e-001	-2.421026e-001
5.303542557617407e-001	-2.402412e-001
5.304012075680702e-001	-2.395193e-001
5.304059842156821e-001	-2.394460e-001
5.304155375109058e-001	-2.392995e-001
5.304270143701870e-001	-2.391236e-001
5.304397392417553e-001	-2.389287e-001
5.304597953011905e-001	-2.386236e-001
5.304806488989415e-001	-2.383194e-001
5.305175702204453e-001	-2.378535e-001
5.305613679627822e-001	-2.375150e-001
5.306153338008286e-001	-2.376049e-001
5.306806777732870e-001	-2.386707e-001
5.307778812173570e-001	-2.416837e-001
5.308962777322276e-001	-2.460137e-001
5.310030279558753e-001	-2.495578e-001
5.310143753659313e-001	-2.498511e-001
5.310370701860433e-001	-2.502962e-001
5.310824598262673e-001	-2.509547e-001
5.311627516611821e-001	-2.516152e-001
5.312220429284723e-001	-2.517353e-001
5.312724870947900e-001	-2.515716e-001
5.313291901819340e-001	-2.511800e-001
5.314053096819011e-001	-2.504426e-001
5.314869963900805e-001	-2.494745e-001
5.315749082205514e-001	-2.482904e-001
5.316569187120424e-001	-2.470958e-001
5.317516285391551e-001	-2.456502e-001
5.318514963044519e-001	-2.440863e-001
5.319764989091989e-001	-2.421058e-001
5.321207977943632e-001	-2.398181e-001
5.323155333388310e-001	-2.367448e-001
5.324959862023874e-001	-2.339138e-001
5.326557649312644e-001	-2.314225e-001
5.328127192011504e-001	-2.289898e-001
5.329844075181555e-001	-2.263442e-001
5.331454479472415e-001	-2.238773e-001
5.333063804589726e-001	-2.214267e-001
5.334609333498595e-001	-2.190870e-001
5.336186551515919e-001	-2.167134e-001
5.337737233127430e-001	-2.143936e-001
5.339317227483286e-001	-2.120437e-001
5.340584703167923e-001	-2.101670e-001
5.340756648204914e-001	-2.099133e-001
5.341100538278896e-001	-2.094069e-001
5.341186510797391e-001	-2.092804e-001
5.341358455834382e-001	-2.090276e-001
5.341649090386772e-001	-2.086007e-001
5.341671397506232e-001	-2.085679e-001
5.341716011745155e-001	-2.085025e-001
5.341805240222998e-001	-2.083716e-001
5.341899118150363e-001	-2.082340e-001
5.342025970297772e-001	-2.080483e-001
5.342204635823533e-001	-2.077873e-001
5.342389732741087e-001	-2.075179e-001
5.342640153825908e-001	-2.071569e-001
5.342903310419285e-001	-2.067876e-001
5.343225882947689e-001	-2.063628e-001
5.343605738384399e-001	-2.059242e-001
5.344096482221211e-001	-2.054952e-001
5.344824174428984e-001	-2.051129e-001
5.345294796283165e-001	-2.050675e-001
5.345753795248818e-001	-2.052632e-001
5.346169945157652e-001	-2.057525e-001
5.346731185336947e-001	-2.071278e-001
5.347376363219254e-001	-2.099442e-001
5.348120778681172e-001	-2.144786e-001
5.348213884503121e-001	-2.151364e-001
5.348237160958609e-001	-2.153089e-001
5.348283713869584e-001	-2.156524e-001
5.348295352097328e-001	-2.157380e-001
5.348318628552815e-001	-2.159090e-001
5.348324447666687e-001	-2.159517e-001
5.348336085894431e-001	-2.160370e-001
5.348338995451366e-001	-2.160583e-001
5.348344814565238e-001	-2.161009e-001
5.348356452792982e-001	-2.161860e-001
5.348379729248469e-001	-2.163555e-001
5.348426282159444e-001	-2.166913e-001
5.348519387981393e-001	-2.173443e-001
5.348705599625291e-001	-2.185649e-001
5.349011138966288e-001	-2.203327e-001
5.349347521352721e-001	-2.219214e-001
5.349741948080190e-001	-2.232260e-001
5.350530801535128e-001	-2.246948e-001
5.351355225872183e-001	-2.252334e-001
5.352129652927737e-001	-2.250006e-001
5.353002136530199e-001	-2.241997e-001
5.353816180666928e-001	-2.231326e-001
5.354758041823006e-001	-2.216607e-001
5.355721313933060e-001	-2.200058e-001
5.356928711312137e-001	-2.178193e-001
5.358293866024263e-001	-2.152934e-001
5.360132190692171e-001	-2.118827e-001
5.362055792433862e-001	-2.083377e-001
5.363709678172856e-001	-2.053162e-001
5.365271448183209e-001	-2.024880e-001
5.366991504446139e-001	-1.993995e-001
5.368595417219909e-001	-1.965444e-001
5.370210162973277e-001	-1.936950e-001
5.371753322222284e-001	-1.909955e-001
5.373333423327368e-001	-1.882555e-001
5.374880448596223e-001	-1.855966e-001
5.376460009465788e-001	-1.829061e-001
5.378023334625514e-001	-1.802677e-001
5.379625107071514e-001	-1.775899e-001
5.381239487662060e-001	-1.749172e-001
5.382920642174820e-001	-1.721623e-001
5.384668200411774e-001	-1.693293e-001
5.386554026390144e-001	-1.663077e-001
5.388616750550582e-001	-1.630422e-001
5.390380321132653e-001	-1.602778e-001
5.390662468596239e-001	-1.598390e-001
5.391226763523411e-001	-1.589660e-001
5.391888864148365e-001	-1.579446e-001
5.392015039532726e-001	-1.577504e-001
5.392267390301447e-001	-1.573631e-001
5.392636027149140e-001	-1.567982e-001
5.392837682192172e-001	-1.564896e-001
5.392877976984327e-001	-1.564280e-001
5.392888050682366e-001	-1.564126e-001
5.392908198078443e-001	-1.563818e-001
5.392948492870598e-001	-1.563203e-001
5.393029082454908e-001	-1.561972e-001
5.393155550758064e-001	-1.560045e-001
5.393291322754740e-001	-1.557993e-001
5.393562866748092e-001	-1.554048e-001
5.393966648850367e-001	-1.548869e-001
5.394433600965637e-001	-1.544690e-001
5.394996124657211e-001	-1.543589e-001
5.395723157007166e-001	-1.549276e-001
5.396820663722226e-001	-1.566477e-001
5.397986805094138e-001	-1.585424e-001
5.399096891129209e-001	-1.598602e-001
5.399245956036933e-001	-1.599632e-001
5.399283222263864e-001	-1.599787e-001
5.399357754717726e-001	-1.600042e-001
5.399506819625450e-001	-1.600374e-001
5.399804949440898e-001	-1.600451e-001
5.400243178014104e-001	-1.599453e-001
5.400647805616194e-001	-1.597418e-001
5.401085896029005e-001	-1.593959e-001
5.401962076854626e-001	-1.584878e-001
5.402794543994524e-001	-1.574646e-001
5.403564964825646e-001	-1.564019e-001
5.404420120502373e-001	-1.551421e-001
5.405253730369134e-001	-1.538651e-001
5.406226025355534e-001	-1.523416e-001
5.407256730982679e-001	-1.507102e-001
5.408549441399934e-001	-1.486628e-001
5.410060775606055e-001	-1.462861e-001
5.412110481036880e-001	-1.430978e-001
5.413884470207185e-001	-1.403714e-001
5.415461145403060e-001	-1.379779e-001
5.417059765864629e-001	-1.355796e-001
5.418767106178889e-001	-1.330479e-001
5.420352323142988e-001	-1.307242e-001
5.421780246417005e-001	-1.286513e-001
5.422374294104655e-001	-1.277953e-001
5.422762650245162e-001	-1.272383e-001
5.422859739280289e-001	-1.270994e-001
5.423053917350542e-001	-1.268219e-001
5.423072877388926e-001	-1.267948e-001
5.423110797465692e-001	-1.267407e-001
5.423120277484884e-001	-1.267271e-001
5.423139237523268e-001	-1.267001e-001
5.423143977532864e-001	-1.266933e-001
5.423153457552056e-001	-1.266798e-001
5.423172417590439e-001	-1.266528e-001
5.423210337667206e-001	-1.265987e-001
5.423286177820739e-001	-1.264906e-001
5.423381847691858e-001	-1.263543e-001
5.423564349725014e-001	-1.260946e-001
5.423840187145615e-001	-1.257043e-001
5.424273579498017e-001	-1.251028e-001
5.424725558359704e-001	-1.245105e-001
5.425318836520481e-001	-1.238198e-001
5.426047554093658e-001	-1.231158e-001
5.427228942640350e-001	-1.221558e-001
5.428322089067692e-001	-1.212858e-001
5.429499561997565e-001	-1.202699e-001
5.429684396350260e-001	-1.200948e-001
5.429730604938433e-001	-1.200486e-001
5.429823022114780e-001	-1.199543e-001
5.430007856467475e-001	-1.197603e-001
5.430271307745687e-001	-1.194726e-001
5.430566058098357e-001	-1.191328e-001
5.431120614207873e-001	-1.184484e-001
5.432081826964640e-001	-1.171863e-001
5.432840279922244e-001	-1.161399e-001
5.433569680969211e-001	-1.150974e-001
5.434441113735160e-001	-1.138274e-001
5.435273310469453e-001	-1.126016e-001
5.436237111127584e-001	-1.111760e-001
5.437237097033725e-001	-1.096997e-001
5.438491336263981e-001	-1.078601e-001
5.439932731134561e-001	-1.057680e-001
5.441890505158632e-001	-1.029596e-001
5.443178597345362e-001	-1.011298e-001
5.443358614824457e-001	-1.008761e-001
5.443718649782650e-001	-1.003711e-001
5.444438719699034e-001	-9.936398e-002
5.444520878625064e-001	-9.924937e-002
5.444685196477126e-001	-9.902073e-002
5.444946367653839e-001	-9.865783e-002
5.445120685509607e-001	-9.841602e-002
5.445317641233892e-001	-9.814328e-002
5.445562041680317e-001	-9.780546e-002
5.445825675679122e-001	-9.744222e-002
5.446292975230049e-001	-9.680293e-002
5.446746595851822e-001	-9.619442e-002
5.447405095105261e-001	-9.534365e-002
5.448192782373080e-001	-9.437513e-002
5.449143330331144e-001	-9.325434e-002
5.450342175334666e-001	-9.185626e-002
5.451434615006420e-001	-9.056741e-002
5.451466220615193e-001	-9.052943e-002
5.451529431832741e-001	-9.045257e-002
5.451655854267837e-001	-9.029848e-002
5.451687459876611e-001	-9.025984e-002
5.451750671094159e-001	-9.018224e-002
5.451877093529255e-001	-9.002601e-002
5.452129938399446e-001	-8.971033e-002
5.452371897020814e-001	-8.940337e-002
5.452855814263550e-001	-8.877573e-002
5.453642808164455e-001	-8.773197e-002
5.454381897980207e-001	-8.673221e-002
5.455111917784835e-001	-8.573038e-002
5.455923812488819e-001	-8.460737e-002
5.456786747029008e-001	-8.341019e-002
5.457680746828030e-001	-8.217117e-002
5.458652993021940e-001	-8.082987e-002
5.459776860979237e-001	-7.929125e-002
5.461119709733285e-001	-7.747195e-002
5.462810889677855e-001	-7.520922e-002
5.464582860972578e-001	-7.287183e-002
5.466436334465644e-001	-7.046341e-002
5.468087319074325e-001	-6.834996e-002
5.469669240124381e-001	-6.635487e-002
5.471348280486853e-001	-6.426765e-002
5.472919542913853e-001	-6.234246e-002
5.474525065450477e-001	-6.040365e-002
5.476067696295699e-001	-5.856748e-002
5.477652051471831e-001	-5.670886e-002
5.479204863155973e-001	-5.491369e-002
5.480799117261433e-001	-5.309783e-002
5.482388294838263e-001	-5.131498e-002
5.484038542204368e-001	-4.949233e-002
5.485733261045148e-001	-4.765086e-002
5.487551951869556e-001	-4.570875e-002
5.489520838867900e-001	-4.364588e-002
5.491769020457938e-001	-4.133791e-002
5.493932158696379e-001	-3.915756e-002
5.494834233586392e-001	-3.826261e-002
5.495771677205904e-001	-3.734320e-002
5.496269949044336e-001	-3.685760e-002
5.496394517003943e-001	-3.673677e-002
5.496643652923159e-001	-3.649592e-002
5.497085395080050e-001	-3.606997e-002
5.497301296721924e-001	-3.586230e-002
5.497333652898758e-001	-3.583124e-002
5.497398365252427e-001	-3.576918e-002
5.497527789959764e-001	-3.564522e-002
5.497686648654570e-001	-3.549345e-002
5.497862860747357e-001	-3.532693e-002
5.498215284932931e-001	-3.500449e-002
5.498644360426600e-001	-3.464361e-002
5.499165187204592e-001	-3.428011e-002
5.499782299124510e-001	-3.399023e-002
5.500678133662460e-001	-3.378782e-002
5.501709032006669e-001	-3.366790e-002
5.502859493978363e-001	-3.349585e-002
5.502897905317440e-001	-3.348571e-002
5.502974727995594e-001	-3.345862e-002
5.503128373351902e-001	-3.339883e-002
5.503435664064519e-001	-3.326647e-002
5.503512486742673e-001	-3.322995e-002
5.503666132098981e-001	-3.314892e-002
5.503973422811598e-001	-3.296565e-002
5.504588004236831e-001	-3.254440e-002
5.505068276264330e-001	-3.216929e-002
5.505538524904424e-001	-3.176018e-002
5.506056063250395e-001	-3.127361e-002
5.506889883985958e-001	-3.044229e-002
5.507728191832161e-001	-2.957161e-002
5.508513096243533e-001	-2.873369e-002
5.509351695930772e-001	-2.782505e-002
5.510228548096881e-001	-2.686904e-002
5.511243552735156e-001	-2.576239e-002
5.512374570175221e-001	-2.453574e-002
5.513776555973383e-001	-2.303037e-002
5.515508934119372e-001	-2.118848e-002
5.515733744845871e-001	-2.095154e-002
5.516183366298870e-001	-2.048104e-002
5.516887948931987e-001	-1.974654e-002
5.517174792109508e-001	-1.944856e-002
5.517246502903889e-001	-1.937428e-002
5.517389924492649e-001	-1.922599e-002
5.517676767670171e-001	-1.892987e-002
5.517859931652255e-001	-1.874114e-002
5.518061406074238e-001	-1.853400e-002
5.518323931852556e-001	-1.826469e-002
5.518585816168300e-001	-1.799729e-002
5.519036337760571e-001	-1.754167e-002
5.519506117542252e-001	-1.707574e-002
5.520171062235657e-001	-1.643496e-002
5.520993993844979e-001	-1.566169e-002
5.521956402818644e-001	-1.475979e-002
5.523141352639692e-001	-1.363148e-002
5.523280733559330e-001	-1.349533e-002
5.523559495398606e-001	-1.321618e-002
5.524117019077156e-001	-1.265050e-002
5.524204570761999e-001	-1.256047e-002
5.524379674131685e-001	-1.237861e-002
5.524423449974106e-001	-1.233294e-002
5.524511001658949e-001	-1.224108e-002
5.524686105028636e-001	-1.205612e-002
5.524961019141677e-001	-1.176297e-002
5.525254862311377e-001	-1.144547e-002
5.525842548650779e-001	-1.079969e-002
5.526958938382092e-001	-9.554862e-003
5.527791616972527e-001	-8.617034e-003
5.528525833109667e-001	-7.786140e-003
5.529366238013365e-001	-6.835446e-003
5.530215901108332e-001	-5.876586e-003
5.530577182780095e-001	-5.470015e-003
5.530667503198036e-001	-5.368615e-003
5.530848144033917e-001	-5.166055e-003
5.530893304242888e-001	-5.115453e-003
5.530983624660828e-001	-5.014331e-003
5.531098515666290e-001	-4.885791e-003
5.531231171672073e-001	-4.737514e-003
5.531368964854784e-001	-4.583672e-003
5.531562063486490e-001	-4.368376e-003
5.531770340504171e-001	-4.136615e-003
5.532186894539531e-001	-3.674307e-003
5.532616919456758e-001	-3.198664e-003
5.533203381601279e-001	-2.552306e-003
5.533877148578608e-001	-1.810379e-003
5.534976045624044e-001	-5.939445e-004
5.536153310248131e-001	7.261343e-004
5.537255848205609e-001	1.980028e-003
5.537432021977553e-001	2.182817e-003
5.537784369521441e-001	2.591960e-003
5.538489064609218e-001	3.414262e-003
5.539037555332154e-001	4.057141e-003
5.539535884465233e-001	4.642980e-003
5.540080558191918e-001	5.283783e-003
5.540856863990916e-001	6.196749e-003
5.540974630425835e-001	6.335095e-003
5.541210163295671e-001	6.611405e-003
5.541561664458944e-001	7.023296e-003
5.541755699691527e-001	7.250424e-003
5.541783350959485e-001	7.282761e-003
5.541838653495400e-001	7.347399e-003
5.541949258567231e-001	7.476608e-003
5.542092917727830e-001	7.644306e-003
5.542250607424794e-001	7.828158e-003
5.542565986818719e-001	8.195207e-003
5.542984071027663e-001	8.680684e-003
5.543475009249186e-001	9.249519e-003
5.544063653451201e-001	9.931154e-003
5.544872619799615e-001	1.087044e-002
5.545910597452302e-001	1.208351e-002
5.547073162472795e-001	1.345394e-002
5.548189002030313e-001	1.477864e-002
5.548418121342157e-001	1.505186e-002
5.548876359965846e-001	1.559921e-002
5.549333614570639e-001	1.614503e-002
5.549748925547633e-001	1.664008e-002
5.550235649101363e-001	1.721853e-002
5.551209096208823e-001	1.837044e-002
5.552110672787357e-001	1.943130e-002
5.552910011775371e-001	2.036549e-002
5.553756787901303e-001	2.134825e-002
5.554639595778466e-001	2.236544e-002
5.555671640894441e-001	2.354534e-002
5.556812904027362e-001	2.483870e-002
5.558237814887237e-001	2.643674e-002
5.559992253522406e-001	2.838171e-002
5.561573311963460e-001	3.011260e-002
5.563184307567137e-001	3.185380e-002
5.564698974594640e-001	3.347042e-002
5.566299235532690e-001	3.515699e-002
5.567861525682958e-001	3.678269e-002
5.569502977529065e-001	3.846881e-002
5.571072712014793e-001	4.006046e-002
5.572663012805651e-001	4.165208e-002
5.574211016830809e-001	4.318138e-002
5.575793123009598e-001	4.472409e-002
5.577361937791606e-001	4.623381e-002
5.578974106579008e-001	4.776455e-002
5.580605947231782e-001	4.929273e-002
5.582320152694089e-001	5.087511e-002
5.584127119259769e-001	5.251777e-002
5.586121169280627e-001	5.430039e-002
5.588373042104586e-001	5.627522e-002
5.591144875562564e-001	5.865002e-002
5.594751514958904e-001	6.164488e-002
5.600207962902211e-001	6.599069e-002
5.606825618043676e-001	7.099954e-002
5.613129667300381e-001	7.551227e-002
5.618080086951757e-001	7.887465e-002
5.621503611926022e-001	8.110241e-002
5.623737495320771e-001	8.251543e-002
5.624074222797344e-001	8.272472e-002
5.624747677750491e-001	8.313832e-002
5.626094587656786e-001	8.395674e-002
5.627828969322909e-001	8.499955e-002
5.628030491716046e-001	8.511953e-002
5.628433536502322e-001	8.535758e-002
5.629062922717688e-001	8.572800e-002
5.629157208332931e-001	8.578330e-002
5.629345779563417e-001	8.589360e-002
5.629392922371039e-001	8.592115e-002
5.629487207986282e-001	8.597616e-002
5.629675779216768e-001	8.608608e-002
5.629713658926047e-001	8.610814e-002
5.629723128853366e-001	8.611365e-002
5.629742068708005e-001	8.612467e-002
5.629779948417283e-001	8.614670e-002
5.629855707835838e-001	8.619073e-002
5.629981721149958e-001	8.626390e-002
5.630114134070021e-001	8.634067e-002
5.630374274260528e-001	8.649205e-002
5.630741836109667e-001	8.671372e-002
5.631217155049303e-001	8.701722e-002
5.631282939982485e-001	8.706276e-002
5.631414509848849e-001	8.715957e-002
5.631447402315439e-001	8.718455e-002
5.631513187248621e-001	8.723655e-002
5.631644757114985e-001	8.734530e-002
5.631809996969831e-001	8.749062e-002
5.631990598437681e-001	8.766461e-002
5.632351801373379e-001	8.804520e-002
5.632543380964423e-001	8.826175e-002
5.632580275043662e-001	8.830571e-002
5.632589498563471e-001	8.831692e-002
5.632607945603090e-001	8.833948e-002
5.632644839682328e-001	8.838503e-002
5.632718627840805e-001	8.847782e-002
5.632835687141483e-001	8.862886e-002
5.632965526846316e-001	8.880303e-002
5.633225206255983e-001	8.917023e-002
5.633611907003943e-001	8.974517e-002
5.633812301660859e-001	9.005541e-002
5.633862400325088e-001	9.013528e-002
5.633962597653547e-001	9.029709e-002
5.633987646985661e-001	9.033781e-002
5.634037745649890e-001	9.041990e-002
5.634137942978349e-001	9.058537e-002
5.634231763035014e-001	9.074207e-002
5.634397920536067e-001	9.102344e-002
5.634569314345304e-001	9.131869e-002
5.634912101963776e-001	9.192102e-002
5.635324538933811e-001	9.265950e-002
5.635839220990211e-001	9.359439e-002
5.636432807068778e-001	9.467484e-002
5.637032259106483e-001	9.575719e-002
5.637169292028105e-001	9.600099e-002
5.637443357871350e-001	9.647961e-002
5.637991489557841e-001	9.742431e-002
5.638004980111495e-001	9.744732e-002
5.638031961218804e-001	9.749299e-002
5.638085923433420e-001	9.758399e-002
5.638193847862655e-001	9.776469e-002
5.638409696721123e-001	9.812155e-002
5.638694835228474e-001	9.858412e-002
5.639015694101518e-001	9.909479e-002
5.639095908819779e-001	9.922017e-002
5.639256338256301e-001	9.946629e-002
5.639577197129345e-001	9.994788e-002
5.639992936010381e-001	1.005525e-001
5.640435064863738e-001	1.011716e-001
5.640857648522136e-001	1.017378e-001
5.641444693762865e-001	1.024910e-001
5.641831729983359e-001	1.029665e-001
5.642344643999376e-001	1.035683e-001
5.643145602849778e-001	1.044689e-001
5.644038471446662e-001	1.054341e-001
5.644918688859036e-001	1.063561e-001
5.645758528801456e-001	1.072180e-001
5.646641800278899e-001	1.081135e-001
5.647621668542872e-001	1.090994e-001
5.648733267129490e-001	1.102112e-001
5.650078439397833e-001	1.115481e-001
5.651746731288814e-001	1.131944e-001
5.653396481582199e-001	1.148101e-001
5.654963585968251e-001	1.163329e-001
5.656636576206481e-001	1.179462e-001
5.658195811714406e-001	1.194385e-001
5.659797937418348e-001	1.209606e-001
5.661335482751159e-001	1.224109e-001
5.662921931083116e-001	1.238968e-001
5.664473834728233e-001	1.253402e-001
5.666059421199275e-001	1.268048e-001
5.667618665444124e-001	1.282353e-001
5.669208178104369e-001	1.296838e-001
5.670798089245791e-001	1.311228e-001
5.672442254916463e-001	1.326010e-001
5.674135050897492e-001	1.341124e-001
5.675946258978022e-001	1.357179e-001
5.677913333677880e-001	1.374483e-001
5.680161444428739e-001	1.394091e-001
5.682900493213886e-001	1.417738e-001
5.686524298090937e-001	1.448612e-001
5.692063883466515e-001	1.495037e-001
5.698076832219776e-001	1.544490e-001
5.703688939076866e-001	1.589739e-001
5.708620167626083e-001	1.628772e-001
5.712630907252199e-001	1.660018e-001
5.715687839136386e-001	1.683526e-001
5.717882061611534e-001	1.700233e-001
5.719326279763090e-001	1.711158e-001
5.719560459404802e-001	1.712922e-001
5.720028818688228e-001	1.716440e-001
5.720965537255078e-001	1.723459e-001
5.721998280348005e-001	1.731178e-001
5.722143518652227e-001	1.732261e-001
5.722433995260672e-001	1.734423e-001
5.722604018365778e-001	1.735688e-001
5.722944064575990e-001	1.738215e-001
5.723139494223408e-001	1.739666e-001
5.723354954016373e-001	1.741264e-001
5.723621256189607e-001	1.743237e-001
5.723893218119357e-001	1.745251e-001
5.724401622747899e-001	1.749019e-001
5.724861441772259e-001	1.752483e-001
5.725593077573217e-001	1.758230e-001
5.726443346126836e-001	1.765332e-001
5.727359052654767e-001	1.773472e-001
5.728553600473397e-001	1.784502e-001
5.728695428438925e-001	1.785834e-001
5.728979084369980e-001	1.788513e-001
5.729049998352743e-001	1.789182e-001
5.729191826318271e-001	1.790519e-001
5.729475482249326e-001	1.793190e-001
5.729514679309140e-001	1.793558e-001
5.729593073428770e-001	1.794294e-001
5.729749861668031e-001	1.795763e-001
5.729772015882948e-001	1.795970e-001
5.729816324312781e-001	1.796384e-001
5.729904941172447e-001	1.797207e-001
5.730082174891779e-001	1.798842e-001
5.730323278486222e-001	1.801032e-001
5.730805485675111e-001	1.805331e-001
5.731246576764305e-001	1.809228e-001
5.731919697918450e-001	1.815274e-001
5.732685440364718e-001	1.822472e-001
5.733480866544376e-001	1.830366e-001
5.734372620241668e-001	1.839581e-001
5.735205242311772e-001	1.848346e-001
5.735323822370918e-001	1.849600e-001
5.735560982489211e-001	1.852102e-001
5.736035302725796e-001	1.857088e-001
5.736153882784942e-001	1.858327e-001
5.736391042903235e-001	1.860777e-001
5.736780382725676e-001	1.864727e-001
5.737155084854791e-001	1.868430e-001
5.737552826077608e-001	1.872240e-001
5.738046937743381e-001	1.876841e-001
5.738303082949467e-001	1.879172e-001
5.738498650552747e-001	1.880923e-001
5.738547542453567e-001	1.881357e-001
5.738559765428772e-001	1.881465e-001
5.738584211379182e-001	1.881681e-001
5.738633103280002e-001	1.882112e-001
5.738720561121042e-001	1.882879e-001
5.738859612668013e-001	1.884093e-001
5.739003639264201e-001	1.885340e-001
5.739291692456577e-001	1.887806e-001
5.739711093053276e-001	1.891373e-001
5.740183830327620e-001	1.895459e-001
5.740767191718476e-001	1.900844e-001
5.741529709522363e-001	1.908724e-001
5.742563802940924e-001	1.920688e-001
5.743572125848495e-001	1.933237e-001
5.744754585707596e-001	1.948358e-001
5.744931571605583e-001	1.950608e-001
5.745285543401558e-001	1.955016e-001
5.745775273885341e-001	1.960935e-001
5.746174437260186e-001	1.965564e-001
5.746633509424181e-001	1.970609e-001
5.747511858998056e-001	1.979745e-001
5.748316858005219e-001	1.987694e-001
5.749082677556338e-001	1.994904e-001
5.749954718771763e-001	2.002876e-001
5.750059799637018e-001	2.003820e-001
5.750269961367529e-001	2.005686e-001
5.750605446206289e-001	2.008654e-001
5.750658918950597e-001	2.009126e-001
5.750765864439213e-001	2.010066e-001
5.750792600811367e-001	2.010300e-001
5.750846073555676e-001	2.010769e-001
5.750953019044292e-001	2.011706e-001
5.751099300924377e-001	2.012985e-001
5.751257225496420e-001	2.014363e-001
5.751573074640507e-001	2.017127e-001
5.752003874439623e-001	2.021017e-001
5.752494499777453e-001	2.025908e-001
5.753098820930727e-001	2.033114e-001
5.753918518424057e-001	2.045078e-001
5.754926245295623e-001	2.062173e-001
5.756102299739108e-001	2.083401e-001
5.757212814687579e-001	2.103399e-001
5.757295361683492e-001	2.104846e-001
5.757315998432471e-001	2.105201e-001
5.757357271930428e-001	2.105911e-001
5.757367590304917e-001	2.106088e-001
5.757388227053896e-001	2.106441e-001
5.757393386241140e-001	2.106529e-001
5.757403704615629e-001	2.106705e-001
5.757424341364608e-001	2.107056e-001
5.757465614862565e-001	2.107756e-001
5.757548161858478e-001	2.109143e-001
5.757713255850305e-001	2.111864e-001
5.757953220267539e-001	2.115679e-001
5.758433149102007e-001	2.122889e-001
5.759105721912954e-001	2.132269e-001
5.759962584526550e-001	2.143300e-001
5.760719014793950e-001	2.152361e-001
5.761496753933664e-001	2.161136e-001
5.762355023394128e-001	2.170410e-001
5.763223798951221e-001	2.179507e-001
5.764180450776718e-001	2.189317e-001
5.765268910351207e-001	2.200352e-001
5.766579824318502e-001	2.213570e-001
5.768202219360806e-001	2.229871e-001
5.769836564924487e-001	2.246236e-001
5.771431722884707e-001	2.262151e-001
5.772984089325529e-001	2.277583e-001
5.774565869304037e-001	2.293250e-001
5.776167692919876e-001	2.309055e-001
5.777824469983639e-001	2.325341e-001
5.779404868749267e-001	2.340816e-001
5.780989794308592e-001	2.356276e-001
5.782539988788548e-001	2.371338e-001
5.784115619523624e-001	2.386587e-001
5.785679855391904e-001	2.401666e-001
5.787274632061855e-001	2.416977e-001
