time	V(vin)	V(n032)
5.946845564018836e-001	9.283099e-001	-1.558492e-001
5.947123221537666e-001	9.284396e-001	-1.557041e-001
5.947494111454765e-001	9.286126e-001	-1.554964e-001
5.947901618020680e-001	9.288025e-001	-1.552484e-001
5.948321779229812e-001	9.289981e-001	-1.549671e-001
5.949162101648076e-001	9.293883e-001	-1.543521e-001
5.949976661197273e-001	9.297657e-001	-1.537112e-001
5.950748306955939e-001	9.301223e-001	-1.530680e-001
5.951618935286432e-001	9.305235e-001	-1.523159e-001
5.952452729081679e-001	9.309067e-001	-1.515810e-001
5.953424826083990e-001	9.313522e-001	-1.507165e-001
5.954446928774217e-001	9.318191e-001	-1.498063e-001
5.955736022285292e-001	9.324058e-001	-1.486606e-001
5.957238608518117e-001	9.330866e-001	-1.473292e-001
5.959287661397534e-001	9.340096e-001	-1.455197e-001
5.961064830233173e-001	9.348050e-001	-1.439561e-001
5.962644771345333e-001	9.355083e-001	-1.425712e-001
5.964245106055652e-001	9.362170e-001	-1.411734e-001
5.965960401223222e-001	9.369723e-001	-1.396804e-001
5.967546647940467e-001	9.376669e-001	-1.383046e-001
5.969157617339520e-001	9.383685e-001	-1.369124e-001
5.970699646435161e-001	9.390365e-001	-1.355843e-001
5.972285670726154e-001	9.397199e-001	-1.342231e-001
5.973838285101922e-001	9.403853e-001	-1.328943e-001
5.974037535184702e-001	9.404704e-001	-1.327241e-001
5.974436035350260e-001	9.406404e-001	-1.323843e-001
5.975086984833810e-001	9.409178e-001	-1.318297e-001
5.975180785388561e-001	9.409577e-001	-1.317498e-001
5.975368386498062e-001	9.410375e-001	-1.315902e-001
5.975668929568384e-001	9.411652e-001	-1.313346e-001
5.975717733782213e-001	9.411859e-001	-1.312931e-001
5.975815342209871e-001	9.412273e-001	-1.312101e-001
5.975949131342818e-001	9.412841e-001	-1.310964e-001
5.976080051863596e-001	9.413397e-001	-1.309852e-001
5.976280345457885e-001	9.414245e-001	-1.308151e-001
5.976491596544014e-001	9.415140e-001	-1.306359e-001
5.976914098716271e-001	9.416928e-001	-1.302789e-001
5.977350852438723e-001	9.418774e-001	-1.299200e-001
5.977952478676458e-001	9.421311e-001	-1.294634e-001
5.978655870280565e-001	9.424270e-001	-1.290129e-001
5.979818236668754e-001	9.429145e-001	-1.284179e-001
5.980930553160054e-001	9.433791e-001	-1.279303e-001
5.982088855420524e-001	9.438609e-001	-1.274376e-001
5.982274797909249e-001	9.439381e-001	-1.273524e-001
5.982646682886700e-001	9.440923e-001	-1.271642e-001
5.983113155224121e-001	9.442853e-001	-1.269051e-001
5.983507364386985e-001	9.444483e-001	-1.266614e-001
5.983955236751594e-001	9.446331e-001	-1.263514e-001
5.984850981480810e-001	9.450018e-001	-1.256683e-001
5.985682519005263e-001	9.453431e-001	-1.249831e-001
5.986452678546762e-001	9.456582e-001	-1.243093e-001
5.987314442588285e-001	9.460098e-001	-1.235276e-001
5.988154569162161e-001	9.463515e-001	-1.227494e-001
5.989138115781967e-001	9.467502e-001	-1.218292e-001
5.990181818478569e-001	9.471716e-001	-1.208504e-001
5.991497800500081e-001	9.477007e-001	-1.196181e-001
5.993047014887498e-001	9.483203e-001	-1.181712e-001
5.995159878546406e-001	9.491594e-001	-1.162040e-001
5.996939586738369e-001	9.498610e-001	-1.145523e-001
5.998504863214195e-001	9.504743e-001	-1.131043e-001
6.000102662306069e-001	9.510964e-001	-1.116308e-001
6.001798793947272e-001	9.517526e-001	-1.100715e-001
6.003385187960527e-001	9.523625e-001	-1.086174e-001
6.004989157278082e-001	9.529752e-001	-1.071519e-001
6.006534204702699e-001	9.535618e-001	-1.057444e-001
6.008116185401026e-001	9.541587e-001	-1.043078e-001
6.009671184352917e-001	9.547417e-001	-1.029000e-001
6.011262644207361e-001	9.553347e-001	-1.014637e-001
6.012850340463510e-001	9.559224e-001	-1.000353e-001
6.014492843360275e-001	9.565264e-001	-9.856255e-002
6.016176767415845e-001	9.571414e-001	-9.705778e-002
6.017971946103458e-001	9.577923e-001	-9.545939e-002
6.019902100519825e-001	9.584867e-001	-9.374758e-002
6.022077343065936e-001	9.592625e-001	-9.182692e-002
6.024600446188450e-001	9.601535e-001	-8.961068e-002
6.027780141608438e-001	9.612625e-001	-8.683427e-002
6.030951426477150e-001	9.623533e-001	-8.408216e-002
6.033332875183163e-001	9.631624e-001	-8.202705e-002
6.034760578934362e-001	9.636433e-001	-8.079997e-002
6.034987073954384e-001	9.637194e-001	-8.060579e-002
6.035440063994429e-001	9.638711e-001	-8.021810e-002
6.036346044074521e-001	9.641737e-001	-7.944381e-002
6.037289947498374e-001	9.644877e-001	-7.863825e-002
6.037429808958703e-001	9.645342e-001	-7.851904e-002
6.037709531879359e-001	9.646268e-001	-7.828083e-002
6.037779462609524e-001	9.646500e-001	-7.822129e-002
6.037919324069853e-001	9.646963e-001	-7.810227e-002
6.038048889986906e-001	9.647392e-001	-7.799202e-002
6.038065974594692e-001	9.647449e-001	-7.797749e-002
6.038100143810263e-001	9.647561e-001	-7.794843e-002
6.038168482241406e-001	9.647787e-001	-7.789030e-002
6.038185566849192e-001	9.647844e-001	-7.787577e-002
6.038189838001139e-001	9.647858e-001	-7.787214e-002
6.038198380305032e-001	9.647886e-001	-7.786488e-002
6.038215464912818e-001	9.647943e-001	-7.785035e-002
6.038249634128390e-001	9.648055e-001	-7.782129e-002
6.038317972559533e-001	9.648281e-001	-7.776319e-002
6.038440765671259e-001	9.648687e-001	-7.765882e-002
6.038648888584179e-001	9.649374e-001	-7.748201e-002
6.038957509186326e-001	9.650391e-001	-7.721996e-002
6.039399269062115e-001	9.651845e-001	-7.684558e-002
6.039874566668460e-001	9.653405e-001	-7.644637e-002
6.040489698074075e-001	9.655420e-001	-7.594300e-002
6.041291567787152e-001	9.658037e-001	-7.531635e-002
6.042290388324803e-001	9.661284e-001	-7.457489e-002
6.043469192242191e-001	9.665096e-001	-7.372627e-002
6.044574217145382e-001	9.668651e-001	-7.293431e-002
6.044635633736062e-001	9.668847e-001	-7.288983e-002
6.044758466917422e-001	9.669241e-001	-7.280008e-002
6.044789175212761e-001	9.669340e-001	-7.277759e-002
6.044850591803441e-001	9.669536e-001	-7.273243e-002
6.044973424984801e-001	9.669930e-001	-7.264149e-002
6.045219091347520e-001	9.670716e-001	-7.245731e-002
6.045509872357153e-001	9.671645e-001	-7.223521e-002
6.045854224123773e-001	9.672744e-001	-7.196485e-002
6.046542927657014e-001	9.674937e-001	-7.140646e-002
6.047368081532870e-001	9.677554e-001	-7.071651e-002
6.048127526970635e-001	9.679953e-001	-7.006440e-002
6.048916501984863e-001	9.682437e-001	-6.937423e-002
6.049779988859894e-001	9.685144e-001	-6.861059e-002
6.050650429603014e-001	9.687861e-001	-6.783669e-002
6.051607808302992e-001	9.690837e-001	-6.698453e-002
6.052696999315439e-001	9.694204e-001	-6.601640e-002
6.054010143419258e-001	9.698241e-001	-6.485208e-002
6.055637281331935e-001	9.703206e-001	-6.341390e-002
6.057776316351997e-001	9.709671e-001	-6.152991e-002
6.059542076408812e-001	9.714955e-001	-5.998039e-002
6.061098529970486e-001	9.719573e-001	-5.861970e-002
6.062871395310640e-001	9.724787e-001	-5.707528e-002
6.064470547917072e-001	9.729450e-001	-5.568705e-002
6.066108116411014e-001	9.734184e-001	-5.427044e-002
6.067644861376192e-001	9.738589e-001	-5.294561e-002
6.069240398445941e-001	9.743124e-001	-5.157482e-002
6.070784128532557e-001	9.747474e-001	-5.025307e-002
6.072377771370204e-001	9.751927e-001	-4.889334e-002
6.073945093394704e-001	9.756267e-001	-4.756075e-002
6.075569775751037e-001	9.760727e-001	-4.618436e-002
6.077209447980637e-001	9.765187e-001	-4.480042e-002
6.078947815281715e-001	9.769869e-001	-4.333887e-002
6.080780760670864e-001	9.774756e-001	-4.180359e-002
6.082140400458855e-001	9.778348e-001	-4.066814e-002
6.082334823294414e-001	9.778860e-001	-4.050613e-002
6.082723668965531e-001	9.779880e-001	-4.018260e-002
6.083334337781685e-001	9.781479e-001	-3.967487e-002
6.083425339588123e-001	9.781716e-001	-3.959926e-002
6.083607343201001e-001	9.782192e-001	-3.944813e-002
6.083652844104220e-001	9.782310e-001	-3.941036e-002
6.083743845910659e-001	9.782547e-001	-3.933484e-002
6.083925849523536e-001	9.783021e-001	-3.918382e-002
6.083962354280841e-001	9.783117e-001	-3.915354e-002
6.083971480470167e-001	9.783140e-001	-3.914597e-002
6.083989732848819e-001	9.783188e-001	-3.913083e-002
6.084026237606124e-001	9.783283e-001	-3.910055e-002
6.084099247120732e-001	9.783472e-001	-3.904001e-002
6.084220112047293e-001	9.783787e-001	-3.893980e-002
6.084346809812875e-001	9.784116e-001	-3.883480e-002
6.084600205344038e-001	9.784774e-001	-3.862489e-002
6.084961414079848e-001	9.785709e-001	-3.832601e-002
6.085435534296072e-001	9.786934e-001	-3.793519e-002
6.085954513751966e-001	9.788271e-001	-3.751275e-002
6.086650309088018e-001	9.790058e-001	-3.696069e-002
6.087615926742308e-001	9.792523e-001	-3.621730e-002
6.088617355304757e-001	9.795066e-001	-3.546004e-002
6.089777718486010e-001	9.797992e-001	-3.457709e-002
6.090807613626609e-001	9.800572e-001	-3.376872e-002
6.091821531308223e-001	9.803096e-001	-3.294247e-002
6.092316962292763e-001	9.804324e-001	-3.252536e-002
6.092980991691910e-001	9.805963e-001	-3.195298e-002
6.093711528960629e-001	9.807758e-001	-3.131407e-002
6.094520000463848e-001	9.809736e-001	-3.059911e-002
6.095424797521982e-001	9.811937e-001	-2.979344e-002
6.096284299324998e-001	9.814016e-001	-2.902562e-002
6.097269368240279e-001	9.816385e-001	-2.814525e-002
6.098344929647954e-001	9.818954e-001	-2.718538e-002
6.099684737351110e-001	9.822130e-001	-2.599244e-002
6.101291191372807e-001	9.825900e-001	-2.456633e-002
6.103453892581477e-001	9.830913e-001	-2.265280e-002
6.105228523069955e-001	9.834972e-001	-2.108807e-002
6.106779730603691e-001	9.838480e-001	-1.972520e-002
6.108537338779162e-001	9.842409e-001	-1.818609e-002
6.110133537351568e-001	9.845937e-001	-1.679289e-002
6.111767487028128e-001	9.849507e-001	-1.537142e-002
6.113305629953199e-001	9.852829e-001	-1.403760e-002
6.114899234078134e-001	9.856232e-001	-1.266014e-002
6.116443486665451e-001	9.859492e-001	-1.132964e-002
6.118035368798791e-001	9.862814e-001	-9.962565e-003
6.119602539598100e-001	9.866046e-001	-8.621150e-003
6.121224480678901e-001	9.869350e-001	-7.237531e-003
6.122860834083501e-001	9.872643e-001	-5.846456e-003
6.124590481056695e-001	9.876077e-001	-4.381405e-003
6.126408664733226e-001	9.879637e-001	-2.847315e-003
6.128420597942420e-001	9.883516e-001	-1.156936e-003
6.130676779736882e-001	9.887791e-001	7.307354e-004
6.132235894250321e-001	9.890699e-001	2.030831e-003
6.132460259836882e-001	9.891115e-001	2.217451e-003
6.132908991010004e-001	9.891943e-001	2.590045e-003
6.133806453356249e-001	9.893590e-001	3.334321e-003
6.134483829978353e-001	9.894825e-001	3.895406e-003
6.134582497608612e-001	9.895004e-001	3.977047e-003
6.134779832869129e-001	9.895362e-001	4.140236e-003
6.134829166684259e-001	9.895452e-001	4.181024e-003
6.134927834314518e-001	9.895630e-001	4.262581e-003
6.134952501222082e-001	9.895675e-001	4.282968e-003
6.135001835037212e-001	9.895765e-001	4.323736e-003
6.135100502667470e-001	9.895943e-001	4.405257e-003
6.135238640846998e-001	9.896193e-001	4.519362e-003
6.135387215881015e-001	9.896461e-001	4.642041e-003
6.135684365949048e-001	9.896996e-001	4.887260e-003
6.136105944546115e-001	9.897753e-001	5.234919e-003
6.136583449592501e-001	9.898607e-001	5.628546e-003
6.137171059967799e-001	9.899653e-001	6.113534e-003
6.137949123514942e-001	9.901030e-001	6.758835e-003
6.139010523714841e-001	9.902893e-001	7.647335e-003
6.140164332615645e-001	9.904898e-001	8.625223e-003
6.141284168629009e-001	9.906825e-001	9.584565e-003
6.141495098974007e-001	9.907185e-001	9.766594e-003
6.141547831560257e-001	9.907275e-001	9.812260e-003
6.141561014706819e-001	9.907298e-001	9.823680e-003
6.141587380999943e-001	9.907343e-001	9.846522e-003
6.141593972573225e-001	9.907354e-001	9.852234e-003
6.141607155719787e-001	9.907377e-001	9.863659e-003
6.141633522012912e-001	9.907422e-001	9.886512e-003
6.141686254599161e-001	9.907512e-001	9.932227e-003
6.141791719771661e-001	9.907691e-001	1.002369e-002
6.142002650116659e-001	9.908050e-001	1.020669e-002
6.142254948608998e-001	9.908479e-001	1.042568e-002
6.142759545593677e-001	9.909333e-001	1.086367e-002
6.143529549146157e-001	9.910628e-001	1.153165e-002
6.144280538872984e-001	9.911883e-001	1.218226e-002
6.145013004686863e-001	9.913098e-001	1.281552e-002
6.145817583411479e-001	9.914423e-001	1.350948e-002
6.146679933388981e-001	9.915832e-001	1.425144e-002
6.147571710344337e-001	9.917277e-001	1.501693e-002
6.148547116891897e-001	9.918842e-001	1.585236e-002
6.149674083190525e-001	9.920633e-001	1.681543e-002
6.151027807388385e-001	9.922758e-001	1.796922e-002
6.152738476881074e-001	9.925401e-001	1.942243e-002
6.154983837343614e-001	9.928802e-001	2.132289e-002
6.156749948392248e-001	9.931421e-001	2.281206e-002
6.158283542606078e-001	9.933656e-001	2.410025e-002
6.160007983931997e-001	9.936125e-001	2.554368e-002
6.161605816730319e-001	9.938370e-001	2.687651e-002
6.163231932994820e-001	9.940615e-001	2.822821e-002
6.164775806576397e-001	9.942707e-001	2.950714e-002
6.166364490622526e-001	9.944822e-001	3.081868e-002
6.167913621089713e-001	9.946845e-001	3.209317e-002
6.169505120329105e-001	9.948884e-001	3.339796e-002
6.171081386340488e-001	9.950865e-001	3.468570e-002
6.172712455616859e-001	9.952873e-001	3.601341e-002
6.174371045001216e-001	9.954873e-001	3.735847e-002
6.176133632272380e-001	9.956950e-001	3.878225e-002
6.178011234649948e-001	9.959109e-001	4.029251e-002
6.180117596150884e-001	9.961466e-001	4.197878e-002
6.182536559822098e-001	9.964086e-001	4.390462e-002
6.185601264244673e-001	9.967273e-001	4.633082e-002
6.187575629759298e-001	9.969248e-001	4.788667e-002
6.187820339195063e-001	9.969488e-001	4.807884e-002
6.188309758066592e-001	9.969966e-001	4.846231e-002
6.189288595809653e-001	9.970912e-001	4.922818e-002
6.189959287533716e-001	9.971551e-001	4.975224e-002
6.190051829210717e-001	9.971638e-001	4.982446e-002
6.190236912564717e-001	9.971813e-001	4.996882e-002
6.190283183403217e-001	9.971856e-001	5.000490e-002
6.190375725080217e-001	9.971943e-001	5.007705e-002
6.190398860499468e-001	9.971966e-001	5.009509e-002
6.190445131337967e-001	9.972009e-001	5.013115e-002
6.190537673014968e-001	9.972095e-001	5.020326e-002
6.190671112868866e-001	9.972221e-001	5.030722e-002
6.190815179581556e-001	9.972355e-001	5.041941e-002
6.191103313006934e-001	9.972624e-001	5.064366e-002
6.191500444018588e-001	9.972991e-001	5.095273e-002
6.191978591833507e-001	9.973431e-001	5.132660e-002
6.192537442747637e-001	9.973940e-001	5.177189e-002
6.193288531750140e-001	9.974617e-001	5.239545e-002
6.194401147271067e-001	9.975603e-001	5.336862e-002
6.195547267837840e-001	9.976597e-001	5.441699e-002
6.196672600099361e-001	9.977555e-001	5.547301e-002
6.196864516605189e-001	9.977716e-001	5.565456e-002
6.197248349616846e-001	9.978036e-001	5.601677e-002
6.197729794928013e-001	9.978436e-001	5.646665e-002
6.198129905102759e-001	9.978764e-001	5.683521e-002
6.198583113038921e-001	9.979134e-001	5.724484e-002
6.199489528911246e-001	9.979863e-001	5.804811e-002
6.200331521471081e-001	9.980528e-001	5.878041e-002
6.201105760666397e-001	9.981130e-001	5.944242e-002
6.201964717287535e-001	9.981787e-001	6.016805e-002
6.202809950311951e-001	9.982422e-001	6.087634e-002
6.203800102419681e-001	9.983152e-001	6.170190e-002
6.204857204280774e-001	9.983914e-001	6.258061e-002
6.206189327749216e-001	9.984849e-001	6.368499e-002
6.207768343497835e-001	9.985921e-001	6.498997e-002
6.209922071619886e-001	9.987320e-001	6.676365e-002
6.211703240467476e-001	9.988422e-001	6.822515e-002
6.213259865543438e-001	9.989344e-001	6.949769e-002
6.214856792486785e-001	9.990250e-001	7.079864e-002
6.216543153176261e-001	9.991163e-001	7.216777e-002
6.218130028563166e-001	9.991981e-001	7.345169e-002
6.219730484505656e-001	9.992766e-001	7.474215e-002
6.221277602279446e-001	9.993487e-001	7.598533e-002
6.222858096554468e-001	9.994184e-001	7.725102e-002
6.224415673423007e-001	9.994832e-001	7.849406e-002
6.226008090328257e-001	9.995456e-001	7.976048e-002
6.227601028670684e-001	9.996039e-001	8.102283e-002
6.229249795947139e-001	9.996601e-001	8.232572e-002
6.229461859707909e-001	9.996670e-001	8.249293e-002
6.229885987229448e-001	9.996806e-001	8.282682e-002
6.230412073531217e-001	9.996971e-001	8.324070e-002
6.230508415962017e-001	9.997001e-001	8.331643e-002
6.230701100823616e-001	9.997060e-001	8.346783e-002
6.230845413279456e-001	9.997103e-001	8.358119e-002
6.230881491393415e-001	9.997114e-001	8.360952e-002
6.230953647621335e-001	9.997136e-001	8.366618e-002
6.230971686678315e-001	9.997141e-001	8.368035e-002
6.231007764792275e-001	9.997152e-001	8.370867e-002
6.231079921020194e-001	9.997174e-001	8.376531e-002
6.231200462301126e-001	9.997210e-001	8.385990e-002
6.231319646905651e-001	9.997245e-001	8.395341e-002
6.231502970202183e-001	9.997299e-001	8.409718e-002
6.231696370262172e-001	9.997355e-001	8.424879e-002
6.232083170382150e-001	9.997466e-001	8.455180e-002
6.232520355158816e-001	9.997588e-001	8.489481e-002
6.233080353310107e-001	9.997740e-001	8.533904e-002
6.233746956131937e-001	9.997914e-001	8.588534e-002
6.234776037815905e-001	9.998170e-001	8.677039e-002
6.235821879532041e-001	9.998413e-001	8.771323e-002
6.236972949948851e-001	9.998660e-001	8.878238e-002
6.237101024325870e-001	9.998686e-001	8.890282e-002
6.237357173079907e-001	9.998738e-001	8.914475e-002
6.237421210268417e-001	9.998751e-001	8.920523e-002
6.237549284645435e-001	9.998776e-001	8.932608e-002
6.237805433399473e-001	9.998826e-001	8.956695e-002
6.238139619430381e-001	9.998890e-001	8.987878e-002
6.238464137792398e-001	9.998949e-001	9.017765e-002
6.238883813606386e-001	9.999024e-001	9.055705e-002
6.239509676914951e-001	9.999131e-001	9.111011e-002
6.240342364612307e-001	9.999263e-001	9.182837e-002
6.241134081029892e-001	9.999380e-001	9.249602e-002
6.241935814882473e-001	9.999487e-001	9.315978e-002
6.242797885956039e-001	9.999591e-001	9.386463e-002
6.243678255131562e-001	9.999685e-001	9.457900e-002
6.244650005403025e-001	9.999774e-001	9.536427e-002
6.245768135040120e-001	9.999859e-001	9.626549e-002
6.247116466586242e-001	9.999934e-001	9.734934e-002
6.248807180543535e-001	9.999989e-001	9.870385e-002
6.251031980226710e-001	9.999992e-001	1.004796e-001
6.252799159767037e-001	9.999938e-001	1.018847e-001
6.254337290625311e-001	9.999852e-001	1.031028e-001
6.256071068114008e-001	9.999709e-001	1.044710e-001
6.257668898141561e-001	9.999536e-001	1.057275e-001
6.259297267028239e-001	9.999318e-001	1.070034e-001
6.260839729001324e-001	9.999073e-001	1.082077e-001
6.262429865477972e-001	9.998780e-001	1.094449e-001
6.263977962862097e-001	9.998457e-001	1.106452e-001
6.265570033115525e-001	9.998086e-001	1.118752e-001
6.267144714030126e-001	9.997679e-001	1.130874e-001
6.268774929829840e-001	9.997217e-001	1.143377e-001
6.270430401458152e-001	9.996704e-001	1.156025e-001
6.272189385595430e-001	9.996113e-001	1.169411e-001
6.274059897998633e-001	9.995430e-001	1.183599e-001
6.274846091515157e-001	9.995126e-001	1.189538e-001
6.275894349537190e-001	9.994707e-001	1.197433e-001
6.277990865581254e-001	9.993814e-001	1.213155e-001
6.281551498312982e-001	9.992141e-001	1.239687e-001
6.285433044417230e-001	9.990088e-001	1.268384e-001
6.288761979624331e-001	9.988139e-001	1.292796e-001
6.291198320656785e-001	9.986601e-001	1.310538e-001
6.292707582451307e-001	9.985602e-001	1.321476e-001
6.292974735677298e-001	9.985421e-001	1.323406e-001
6.293509042129281e-001	9.985057e-001	1.327258e-001
6.294577655033246e-001	9.984314e-001	1.334949e-001
6.295669787668734e-001	9.983536e-001	1.342793e-001
6.295824840179507e-001	9.983425e-001	1.343905e-001
6.296134945201052e-001	9.983199e-001	1.346126e-001
6.296212471456438e-001	9.983143e-001	1.346682e-001
6.296367523967211e-001	9.983029e-001	1.347791e-001
6.296632181351266e-001	9.982835e-001	1.349685e-001
6.296673367636607e-001	9.982805e-001	1.349979e-001
6.296755740207291e-001	9.982744e-001	1.350568e-001
6.296912967508122e-001	9.982628e-001	1.351692e-001
6.297092005529830e-001	9.982495e-001	1.352971e-001
6.297293850806662e-001	9.982345e-001	1.354412e-001
6.297671627108559e-001	9.982062e-001	1.357108e-001
6.298110364778250e-001	9.981730e-001	1.360258e-001
6.298656425297788e-001	9.981313e-001	1.364297e-001
6.299312604745320e-001	9.980806e-001	1.369532e-001
6.300301874160748e-001	9.980028e-001	1.378266e-001
6.301313138752087e-001	9.979218e-001	1.388039e-001
6.302477277632466e-001	9.978264e-001	1.399899e-001
6.302628326915971e-001	9.978139e-001	1.401467e-001
6.302930425482982e-001	9.977887e-001	1.404619e-001
6.303005950124735e-001	9.977824e-001	1.405406e-001
6.303156999408240e-001	9.977698e-001	1.406972e-001
6.303459097975251e-001	9.977444e-001	1.410076e-001
6.303800758400519e-001	9.977155e-001	1.413523e-001
6.304134843694887e-001	9.976870e-001	1.416798e-001
6.304550919942038e-001	9.976513e-001	1.420715e-001
6.305325332403551e-001	9.975842e-001	1.427675e-001
6.306066011222586e-001	9.975191e-001	1.434023e-001
6.306803446468627e-001	9.974535e-001	1.440065e-001
6.307610056850164e-001	9.973806e-001	1.446451e-001
6.308469676472394e-001	9.973019e-001	1.453091e-001
6.309362924909653e-001	9.972189e-001	1.459887e-001
6.310341572613045e-001	9.971265e-001	1.467277e-001
6.311475863579276e-001	9.970175e-001	1.475810e-001
6.312838552732942e-001	9.968839e-001	1.486032e-001
6.314565628556239e-001	9.967103e-001	1.498939e-001
6.316831152464393e-001	9.964755e-001	1.515801e-001
6.318596503917663e-001	9.962870e-001	1.528886e-001
6.320125238951527e-001	9.961198e-001	1.540169e-001
6.321838725430123e-001	9.959280e-001	1.552767e-001
6.323436146327838e-001	9.957450e-001	1.564467e-001
6.325059449545590e-001	9.955549e-001	1.576315e-001
6.326028400268658e-001	9.954395e-001	1.583367e-001
6.326561738665092e-001	9.953753e-001	1.587241e-001
6.326652334017774e-001	9.953644e-001	1.587899e-001
6.326833524723137e-001	9.953425e-001	1.589213e-001
6.326973875355626e-001	9.953254e-001	1.590230e-001
6.327117053216728e-001	9.953081e-001	1.591268e-001
6.327136168025512e-001	9.953058e-001	1.591406e-001
6.327142141403258e-001	9.953050e-001	1.591450e-001
6.327144530754356e-001	9.953048e-001	1.591467e-001
6.327149309456552e-001	9.953042e-001	1.591502e-001
6.327158866860945e-001	9.953030e-001	1.591571e-001
6.327177981669729e-001	9.953007e-001	1.591709e-001
6.327216211287299e-001	9.952960e-001	1.591986e-001
6.327292670522439e-001	9.952867e-001	1.592540e-001
6.327445588992718e-001	9.952680e-001	1.593647e-001
6.327669996076135e-001	9.952406e-001	1.595272e-001
6.328025042495031e-001	9.951971e-001	1.597839e-001
6.328466933408962e-001	9.951425e-001	1.601040e-001
6.328982705811902e-001	9.950785e-001	1.604829e-001
6.329622262209498e-001	9.949986e-001	1.609755e-001
6.330534129212898e-001	9.948834e-001	1.617330e-001
6.331479630769089e-001	9.947627e-001	1.625841e-001
6.332680588714209e-001	9.946073e-001	1.637236e-001
6.332821003754158e-001	9.945890e-001	1.638601e-001
6.333101833834056e-001	9.945523e-001	1.641355e-001
6.333663493993852e-001	9.944785e-001	1.646856e-001
6.333803909033801e-001	9.944599e-001	1.648224e-001
6.334084739113699e-001	9.944227e-001	1.650927e-001
6.334489926690613e-001	9.943689e-001	1.654747e-001
6.334890845648277e-001	9.943154e-001	1.658417e-001
6.335321267966553e-001	9.942577e-001	1.662204e-001
6.336182112603105e-001	9.941413e-001	1.669457e-001
6.337003906302001e-001	9.940292e-001	1.676101e-001
6.337776855070176e-001	9.939227e-001	1.682123e-001
6.338643445045262e-001	9.938022e-001	1.688708e-001
6.339482371567571e-001	9.936845e-001	1.694989e-001
6.340461082921690e-001	9.935458e-001	1.702263e-001
6.341496910030783e-001	9.933972e-001	1.709935e-001
6.342802344103972e-001	9.932078e-001	1.719577e-001
6.344335430816773e-001	9.929817e-001	1.730863e-001
6.346426329556717e-001	9.926676e-001	1.746196e-001
6.348205664289337e-001	9.923948e-001	1.759192e-001
6.349776732411429e-001	9.921498e-001	1.770620e-001
6.351375844703251e-001	9.918965e-001	1.782208e-001
6.353080415294302e-001	9.916221e-001	1.794513e-001
6.354666976848509e-001	9.913626e-001	1.805923e-001
6.356274244831952e-001	9.910957e-001	1.817437e-001
6.357818425558199e-001	9.908354e-001	1.828458e-001
6.359402898728607e-001	9.905645e-001	1.839724e-001
6.360958172569523e-001	9.902948e-001	1.850740e-001
6.362553086496824e-001	9.900143e-001	1.861994e-001
6.364144035964378e-001	9.897305e-001	1.873177e-001
6.365794980931404e-001	9.894317e-001	1.884734e-001
6.367491837950373e-001	9.891203e-001	1.896563e-001
6.369312252664361e-001	9.887812e-001	1.909197e-001
6.371284173903518e-001	9.884080e-001	1.922816e-001
6.373534272122216e-001	9.879748e-001	1.938270e-001
6.376229175722974e-001	9.874455e-001	1.956657e-001
6.379710460962401e-001	9.867451e-001	1.980205e-001
6.384618410958223e-001	9.857255e-001	2.013056e-001
6.389470054151696e-001	9.846807e-001	2.045157e-001
6.393494488437398e-001	9.837863e-001	2.071483e-001
6.396452121186086e-001	9.831129e-001	2.090646e-001
6.398433498796082e-001	9.826542e-001	2.103394e-001
6.399532108918388e-001	9.823973e-001	2.110425e-001
6.400922237543609e-001	9.820694e-001	2.119292e-001
6.401169509236423e-001	9.820108e-001	2.120865e-001
6.401664052622050e-001	9.818932e-001	2.124006e-001
6.402408339501691e-001	9.817157e-001	2.128727e-001
6.402521015083225e-001	9.816887e-001	2.129441e-001
6.402746366246294e-001	9.816347e-001	2.130867e-001
6.403197068572432e-001	9.815265e-001	2.133718e-001
6.403413693897178e-001	9.814744e-001	2.135087e-001
6.403654143016806e-001	9.814165e-001	2.136605e-001
6.403894665264769e-001	9.813584e-001	2.138122e-001
6.404259405398791e-001	9.812702e-001	2.140422e-001
6.404656701288033e-001	9.811739e-001	2.142941e-001
6.405199218279071e-001	9.810420e-001	2.146501e-001
6.405804182839452e-001	9.808944e-001	2.150891e-001
6.406744678055285e-001	9.806638e-001	2.158763e-001
6.407699213119880e-001	9.804284e-001	2.167897e-001
6.408907008936248e-001	9.801284e-001	2.180396e-001
6.410022261679853e-001	9.798495e-001	2.191843e-001
6.411116855630596e-001	9.795738e-001	2.202356e-001
6.411638918366478e-001	9.794416e-001	2.206917e-001
6.412329251049913e-001	9.792663e-001	2.212448e-001
6.413050416139468e-001	9.790823e-001	2.217873e-001
6.413857288543219e-001	9.788755e-001	2.223615e-001
6.414767747260061e-001	9.786410e-001	2.229838e-001
6.415640847210277e-001	9.784148e-001	2.235660e-001
6.416643525375493e-001	9.781536e-001	2.242268e-001
6.417742473466647e-001	9.778656e-001	2.249479e-001
6.419112795936621e-001	9.775039e-001	2.258440e-001
6.420766677999522e-001	9.770634e-001	2.269218e-001
6.421852052117006e-001	9.767721e-001	2.276272e-001
6.422018997530814e-001	9.767271e-001	2.277354e-001
6.422352888358428e-001	9.766370e-001	2.279516e-001
6.423020670013656e-001	9.764563e-001	2.283836e-001
